regime,baseline,setting_id,status,implementation_kind,official_repository,source_commit,source_dirty,license,adapter,patches,checkpoint_conversion,exact_command,dataset,architecture,n_models,width,seed,val_accuracy,val_loss,test_accuracy,test_loss,average_test_accuracy,worst_task_accuracy,parameter_multiplier,active_parameter_count,inference_multiplier,branches,output_type,functional_preservation_max_abs_error,prediction_disagreement,merge_compute_seconds,training_compute,selected_hyperparameters,delta_vs_internal_same_method,delta_vs_internal_c2m3,delta_vs_internal_greedy_soup,delta_vs_weight_average,delta_vs_twistedmerge_gauge,delta_vs_twistedmerge_selector,delta_vs_prediction_ensemble,failed_reason
independent_initialization,official_git_rebasin,mnist_mlp_N3_W32_S1800,evaluated,adapter_assisted_official_core,https://github.com/samuela/git-re-basin.git,ef40098257ab97243930eba737d6dcb8edd5863e,False,MIT,PyTorch state dict to official Flax axes; official weight_matching.py; PyTorch evaluation,import-only rngmix shim; no optimizer patch,hidden/classifier tensors transposed to Dense_0/Dense_1 axes and converted back,/Users/tinggong/Documents/GitHub/TwistedMerge/.venv/bin/python experiments/post_iclr_official_baseline_integration.py --official-root /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources --jax-python /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-git-rebasin-py312-venv/bin/python --data-dir /Users/tinggong/Documents/GitHub/TwistedMerge/data --independent-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines --common-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/same_base_task_vector,mnist,one_hidden_layer_relu_mlp,3,32,1800,0.84,0.8144270553588867,0.8581,0.7821372550010681,,,1.0,25450,1.0,1,same_capacity_single_model,1.9073486328125e-06,0.0,3.4804919578600675,checkpoint_reuse_no_training,"{""max_iter"": 100, ""pairwise_reference"": 0, ""worker_runs"": [{""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [15, 10, 26, 3, 7, 14, 21, 12, 23, 5, 4, 27, 16, 6, 31, 2, 9, 1, 25, 8, 0, 17, 30, 29, 28, 19, 22, 18, 24, 20, 11, 13]}, ""seed"": 1801, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}, {""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [31, 22, 21, 10, 13, 19, 7, 9, 5, 23, 30, 4, 8, 1, 15, 11, 6, 28, 12, 18, 24, 3, 2, 26, 20, 27, 25, 16, 14, 0, 29, 17]}, ""seed"": 1802, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}]}",0.03059999999999996,0.01529999999999998,-0.007000000000000006,0.10399999999999998,0.011099999999999999,-0.007000000000000006,-0.011299999999999977,
independent_initialization,official_c2m3,mnist_mlp_N3_W32_S1800,evaluated,adapter_assisted_official_core,https://github.com/crisostomi/cycle-consistent-model-merging.git,ea1eca76b19c5d57ed97b1ef396368189e864eee,True,MIT,application initializer bypass; exact MLP PermutationSpec; official Frank-Wolfe synchronized matcher; PyTorch evaluation,external_baselines/patches/c2m3_cpu_device.patch,native PyTorch state tensors; checkpoint keys mapped by adapter PermutationSpec,/Users/tinggong/Documents/GitHub/TwistedMerge/.venv/bin/python experiments/post_iclr_official_baseline_integration.py --official-root /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources --jax-python /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-git-rebasin-py312-venv/bin/python --data-dir /Users/tinggong/Documents/GitHub/TwistedMerge/data --independent-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines --common-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/same_base_task_vector,mnist,one_hidden_layer_relu_mlp,3,32,1800,0.838,0.7880991821289063,0.8538,0.7528854892730713,,,1.0,25450,1.0,1,same_capacity_single_model,1.9073486328125e-06,0.0,3.2465177921112627,checkpoint_reuse_no_training,"{""initialization"": ""identity"", ""max_iter"": 30, ""objective_values"": [33.39982986450195, 48.210243225097656, 54.138771057128906, 60.445289611816406, 61.822044372558594, 63.57672119140625, 64.40569305419922, 64.56157684326172, 64.65066528320312, 64.84746551513672, 65.01031494140625, 65.09683990478516, 65.16081237792969, 65.87249755859375, 66.0093002319336, 66.48384094238281, 66.531494140625, 66.70930480957031, 66.72508239746094, 66.91853332519531, 67.08039855957031, 67.32316589355469, 67.38973999023438, 67.58901977539062, 67.58909606933594, 67.58910369873047, 67.58910369873047, 67.58909606933594, 67.58909606933594, 67.58909606933594], ""permutations"": {""a"": {""P_0"": [9, 1, 29, 3, 28, 31, 8, 30, 11, 14, 18, 10, 7, 16, 26, 25, 12, 17, 27, 5, 13, 2, 24, 21, 6, 0, 23, 20, 19, 4, 22, 15]}, ""b"": {""P_0"": [18, 28, 2, 3, 7, 13, 24, 11, 4, 10, 25, 27, 12, 30, 22, 14, 16, 1, 26, 19, 9, 8, 6, 17, 21, 15, 29, 5, 23, 20, 0, 31]}, ""c"": {""P_0"": [23, 22, 6, 10, 0, 8, 5, 7, 4, 12, 16, 30, 9, 17, 25, 27, 19, 15, 21, 18, 1, 29, 20, 3, 14, 31, 26, 24, 28, 13, 2, 11]}}}",0.01100000000000001,0.01100000000000001,-0.011299999999999977,0.09970000000000001,0.006800000000000028,-0.011299999999999977,-0.015599999999999947,
independent_initialization,official_git_rebasin,mnist_mlp_N3_W64_S1800,evaluated,adapter_assisted_official_core,https://github.com/samuela/git-re-basin.git,ef40098257ab97243930eba737d6dcb8edd5863e,False,MIT,PyTorch state dict to official Flax axes; official weight_matching.py; PyTorch evaluation,import-only rngmix shim; no optimizer patch,hidden/classifier tensors transposed to Dense_0/Dense_1 axes and converted back,/Users/tinggong/Documents/GitHub/TwistedMerge/.venv/bin/python experiments/post_iclr_official_baseline_integration.py --official-root /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources --jax-python /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-git-rebasin-py312-venv/bin/python --data-dir /Users/tinggong/Documents/GitHub/TwistedMerge/data --independent-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines --common-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/same_base_task_vector,mnist,one_hidden_layer_relu_mlp,3,64,1800,0.851,0.6423540802001954,0.8699,0.6030706173896789,,,1.0,50890,1.0,1,same_capacity_single_model,2.86102294921875e-06,0.0,2.915244375122711,checkpoint_reuse_no_training,"{""max_iter"": 100, ""pairwise_reference"": 0, ""worker_runs"": [{""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [18, 13, 60, 33, 4, 55, 17, 59, 42, 44, 37, 62, 7, 6, 12, 3, 48, 24, 41, 39, 45, 56, 25, 0, 52, 5, 35, 57, 14, 53, 58, 61, 31, 49, 22, 21, 34, 10, 20, 47, 46, 9, 15, 40, 36, 63, 26, 29, 2, 23, 54, 11, 30, 32, 1, 8, 16, 50, 43, 27, 51, 28, 19, 38]}, ""seed"": 1801, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}, {""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [46, 5, 18, 62, 31, 37, 7, 28, 49, 2, 12, 38, 59, 22, 4, 45, 40, 50, 17, 36, 1, 20, 57, 54, 21, 51, 44, 42, 53, 16, 55, 0, 60, 52, 32, 34, 58, 41, 11, 48, 43, 23, 39, 3, 9, 26, 25, 14, 6, 27, 63, 35, 10, 13, 15, 30, 47, 19, 24, 61, 56, 33, 29, 8]}, ""seed"": 1802, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}]}",0.0012999999999999678,0.00550000000000006,-0.011399999999999966,0.059599999999999986,0.005700000000000038,-0.005099999999999993,-0.0121,
independent_initialization,official_c2m3,mnist_mlp_N3_W64_S1800,evaluated,adapter_assisted_official_core,https://github.com/crisostomi/cycle-consistent-model-merging.git,ea1eca76b19c5d57ed97b1ef396368189e864eee,True,MIT,application initializer bypass; exact MLP PermutationSpec; official Frank-Wolfe synchronized matcher; PyTorch evaluation,external_baselines/patches/c2m3_cpu_device.patch,native PyTorch state tensors; checkpoint keys mapped by adapter PermutationSpec,/Users/tinggong/Documents/GitHub/TwistedMerge/.venv/bin/python experiments/post_iclr_official_baseline_integration.py --official-root /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources --jax-python /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-git-rebasin-py312-venv/bin/python --data-dir /Users/tinggong/Documents/GitHub/TwistedMerge/data --independent-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines --common-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/same_base_task_vector,mnist,one_hidden_layer_relu_mlp,3,64,1800,0.858,0.6250020751953125,0.879,0.590868759727478,,,1.0,50890,1.0,1,same_capacity_single_model,4.76837158203125e-06,0.0,2.481961082899943,checkpoint_reuse_no_training,"{""initialization"": ""identity"", ""max_iter"": 30, ""objective_values"": [52.46398162841797, 72.60040283203125, 85.04901123046875, 89.87149047851562, 93.54812622070312, 96.90635681152344, 98.8581314086914, 101.89794158935547, 103.10002136230469, 103.76443481445312, 104.4056625366211, 104.70771026611328, 104.93919372558594, 105.02392578125, 105.09925842285156, 105.19677734375, 105.2553939819336, 105.3140869140625, 105.39025115966797, 105.43798828125, 105.46800231933594, 105.48725891113281, 105.5004653930664, 105.51042175292969, 105.51823425292969, 105.52386474609375, 105.52891540527344, 105.53303527832031, 105.53643798828125, 105.53932189941406], ""permutations"": {""a"": {""P_0"": [23, 20, 11, 26, 38, 12, 6, 7, 3, 21, 37, 5, 47, 48, 34, 42, 29, 9, 18, 62, 55, 17, 59, 35, 58, 45, 1, 57, 49, 36, 30, 4, 53, 33, 51, 60, 44, 24, 63, 2, 16, 14, 28, 40, 8, 46, 0, 61, 41, 27, 31, 15, 22, 32, 54, 25, 19, 50, 52, 56, 13, 43, 39, 10]}, ""b"": {""P_0"": [0, 45, 16, 27, 47, 62, 17, 59, 7, 56, 10, 55, 38, 61, 37, 15, 63, 44, 41, 19, 8, 24, 36, 39, 34, 3, 42, 50, 21, 53, 58, 31, 32, 49, 11, 51, 4, 52, 43, 60, 48, 12, 26, 46, 35, 13, 29, 28, 9, 57, 54, 14, 25, 18, 2, 5, 20, 23, 30, 22, 6, 40, 33, 1]}, ""c"": {""P_0"": [54, 55, 38, 44, 31, 59, 37, 57, 62, 30, 41, 61, 32, 6, 14, 39, 26, 2, 17, 29, 47, 0, 20, 25, 24, 28, 5, 19, 12, 58, 11, 52, 13, 27, 35, 56, 9, 21, 8, 18, 40, 4, 53, 43, 49, 1, 46, 33, 23, 34, 63, 45, 50, 60, 15, 51, 36, 42, 10, 16, 22, 3, 48, 7]}}}",0.014600000000000057,0.014600000000000057,-0.0022999999999999687,0.06869999999999998,0.014800000000000035,0.0040000000000000036,-0.0030000000000000027,
independent_initialization,official_git_rebasin,mnist_mlp_N4_W32_S1800,evaluated,adapter_assisted_official_core,https://github.com/samuela/git-re-basin.git,ef40098257ab97243930eba737d6dcb8edd5863e,False,MIT,PyTorch state dict to official Flax axes; official weight_matching.py; PyTorch evaluation,import-only rngmix shim; no optimizer patch,hidden/classifier tensors transposed to Dense_0/Dense_1 axes and converted back,/Users/tinggong/Documents/GitHub/TwistedMerge/.venv/bin/python experiments/post_iclr_official_baseline_integration.py --official-root /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources --jax-python /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-git-rebasin-py312-venv/bin/python --data-dir /Users/tinggong/Documents/GitHub/TwistedMerge/data --independent-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines --common-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/same_base_task_vector,mnist,one_hidden_layer_relu_mlp,4,32,1800,0.816,0.9020215148925781,0.8353,0.8695860058784485,,,1.0,25450,1.0,1,same_capacity_single_model,1.9073486328125e-06,0.0,4.234541958896443,checkpoint_reuse_no_training,"{""max_iter"": 100, ""pairwise_reference"": 0, ""worker_runs"": [{""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [10, 23, 28, 20, 1, 8, 18, 17, 27, 22, 25, 7, 30, 15, 19, 29, 11, 2, 6, 9, 26, 14, 12, 5, 21, 24, 31, 16, 3, 13, 4, 0]}, ""seed"": 1801, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}, {""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [17, 19, 9, 24, 8, 22, 3, 27, 13, 14, 1, 10, 11, 23, 5, 20, 7, 6, 0, 16, 28, 18, 15, 4, 29, 21, 31, 12, 26, 30, 25, 2]}, ""seed"": 1802, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}, {""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [9, 3, 16, 7, 5, 28, 19, 29, 27, 4, 15, 21, 14, 1, 0, 11, 31, 6, 10, 24, 13, 18, 17, 25, 8, 30, 23, 26, 12, 2, 20, 22]}, ""seed"": 1803, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}]}",0.009800000000000031,0.0022000000000000908,-0.026699999999999946,0.18430000000000002,0.010300000000000087,-0.02729999999999999,-0.02959999999999996,
independent_initialization,official_c2m3,mnist_mlp_N4_W32_S1800,evaluated,adapter_assisted_official_core,https://github.com/crisostomi/cycle-consistent-model-merging.git,ea1eca76b19c5d57ed97b1ef396368189e864eee,True,MIT,application initializer bypass; exact MLP PermutationSpec; official Frank-Wolfe synchronized matcher; PyTorch evaluation,external_baselines/patches/c2m3_cpu_device.patch,native PyTorch state tensors; checkpoint keys mapped by adapter PermutationSpec,/Users/tinggong/Documents/GitHub/TwistedMerge/.venv/bin/python experiments/post_iclr_official_baseline_integration.py --official-root /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources --jax-python /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-git-rebasin-py312-venv/bin/python --data-dir /Users/tinggong/Documents/GitHub/TwistedMerge/data --independent-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines --common-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/same_base_task_vector,mnist,one_hidden_layer_relu_mlp,4,32,1800,0.813,0.8593077621459961,0.8335,0.8295709679603577,,,1.0,25450,1.0,1,same_capacity_single_model,1.9073486328125e-06,0.0,3.2720232501160353,checkpoint_reuse_no_training,"{""initialization"": ""identity"", ""max_iter"": 30, ""objective_values"": [68.53721618652344, 94.64503479003906, 105.716064453125, 115.66716766357422, 118.63838195800781, 123.38780975341797, 124.0503158569336, 124.72146606445312, 125.8272933959961, 126.28517150878906, 128.1365966796875, 128.6143798828125, 128.6145477294922, 128.61456298828125, 128.61456298828125, 128.61456298828125, 128.61456298828125, 128.61456298828125, 128.61456298828125], ""permutations"": {""a"": {""P_0"": [31, 10, 17, 1, 23, 9, 24, 3, 7, 13, 18, 16, 20, 30, 2, 15, 19, 14, 21, 0, 5, 27, 6, 25, 12, 29, 26, 8, 28, 4, 11, 22]}, ""b"": {""P_0"": [0, 1, 2, 23, 30, 19, 6, 20, 17, 15, 21, 11, 18, 4, 28, 29, 22, 16, 14, 10, 8, 27, 26, 24, 9, 5, 31, 13, 3, 25, 7, 12]}, ""c"": {""P_0"": [2, 1, 6, 5, 4, 14, 29, 24, 27, 23, 0, 12, 18, 9, 30, 20, 16, 7, 28, 19, 22, 17, 3, 21, 11, 25, 31, 13, 26, 8, 10, 15]}, ""d"": {""P_0"": [22, 15, 8, 3, 2, 0, 6, 7, 29, 1, 10, 31, 28, 30, 20, 12, 16, 4, 18, 9, 13, 27, 19, 24, 14, 25, 23, 5, 11, 26, 21, 17]}}}",0.00040000000000006697,0.00040000000000006697,-0.02849999999999997,0.1825,0.008500000000000063,-0.029100000000000015,-0.031399999999999983,
independent_initialization,official_git_rebasin,mnist_mlp_N4_W64_S1800,evaluated,adapter_assisted_official_core,https://github.com/samuela/git-re-basin.git,ef40098257ab97243930eba737d6dcb8edd5863e,False,MIT,PyTorch state dict to official Flax axes; official weight_matching.py; PyTorch evaluation,import-only rngmix shim; no optimizer patch,hidden/classifier tensors transposed to Dense_0/Dense_1 axes and converted back,/Users/tinggong/Documents/GitHub/TwistedMerge/.venv/bin/python experiments/post_iclr_official_baseline_integration.py --official-root /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources --jax-python /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-git-rebasin-py312-venv/bin/python --data-dir /Users/tinggong/Documents/GitHub/TwistedMerge/data --independent-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines --common-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/same_base_task_vector,mnist,one_hidden_layer_relu_mlp,4,64,1800,0.843,0.671233268737793,0.8682,0.6340397747516632,,,1.0,50890,1.0,1,same_capacity_single_model,3.814697265625e-06,0.0,4.161102916114032,checkpoint_reuse_no_training,"{""max_iter"": 100, ""pairwise_reference"": 0, ""worker_runs"": [{""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [35, 15, 28, 12, 62, 58, 5, 7, 19, 17, 6, 41, 53, 47, 56, 9, 32, 38, 25, 10, 26, 30, 4, 8, 52, 42, 3, 39, 16, 18, 55, 24, 31, 44, 54, 2, 51, 33, 60, 63, 13, 48, 61, 21, 45, 14, 37, 23, 22, 49, 50, 59, 29, 1, 46, 11, 40, 27, 20, 57, 34, 43, 0, 36]}, ""seed"": 1801, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}, {""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [18, 31, 15, 12, 47, 38, 49, 54, 53, 63, 48, 44, 20, 26, 50, 19, 59, 10, 1, 22, 29, 7, 28, 34, 5, 60, 13, 14, 40, 16, 56, 57, 2, 4, 33, 35, 45, 0, 43, 55, 6, 8, 32, 58, 24, 21, 41, 36, 11, 30, 46, 9, 37, 27, 52, 42, 25, 62, 61, 17, 39, 51, 3, 23]}, ""seed"": 1802, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}, {""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [35, 2, 34, 32, 9, 28, 44, 15, 56, 27, 13, 29, 23, 45, 54, 6, 62, 20, 63, 7, 47, 41, 33, 48, 38, 11, 43, 3, 21, 40, 14, 39, 8, 51, 5, 57, 46, 24, 19, 22, 42, 37, 0, 60, 1, 10, 18, 59, 49, 4, 50, 30, 58, 36, 61, 52, 12, 26, 16, 55, 31, 53, 25, 17]}, ""seed"": 1803, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}]}",0.017199999999999993,0.005599999999999938,-0.010800000000000032,0.13469999999999993,-0.00019999999999997797,-0.008400000000000074,-0.01440000000000008,
independent_initialization,official_c2m3,mnist_mlp_N4_W64_S1800,evaluated,adapter_assisted_official_core,https://github.com/crisostomi/cycle-consistent-model-merging.git,ea1eca76b19c5d57ed97b1ef396368189e864eee,True,MIT,application initializer bypass; exact MLP PermutationSpec; official Frank-Wolfe synchronized matcher; PyTorch evaluation,external_baselines/patches/c2m3_cpu_device.patch,native PyTorch state tensors; checkpoint keys mapped by adapter PermutationSpec,/Users/tinggong/Documents/GitHub/TwistedMerge/.venv/bin/python experiments/post_iclr_official_baseline_integration.py --official-root /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources --jax-python /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-git-rebasin-py312-venv/bin/python --data-dir /Users/tinggong/Documents/GitHub/TwistedMerge/data --independent-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines --common-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/same_base_task_vector,mnist,one_hidden_layer_relu_mlp,4,64,1800,0.854,0.6399762802124024,0.8736,0.6034081596374512,,,1.0,50890,1.0,1,same_capacity_single_model,4.76837158203125e-06,0.0,4.526705875061452,checkpoint_reuse_no_training,"{""initialization"": ""identity"", ""max_iter"": 30, ""objective_values"": [124.113525390625, 158.98226928710938, 178.55203247070312, 187.04408264160156, 192.44361877441406, 198.08016967773438, 201.58770751953125, 202.8502960205078, 203.5492401123047, 204.5510711669922, 205.285888671875, 206.7017059326172, 207.0526123046875, 207.18368530273438, 207.2685546875, 207.90725708007812, 208.01889038085938, 208.89407348632812, 209.28704833984375, 209.29208374023438, 209.2921142578125, 209.2921142578125, 209.29209899902344, 209.29209899902344, 209.29209899902344, 209.29209899902344], ""permutations"": {""a"": {""P_0"": [52, 19, 16, 34, 43, 40, 54, 28, 6, 21, 1, 48, 11, 26, 5, 7, 39, 17, 46, 53, 14, 9, 42, 25, 10, 57, 22, 27, 13, 18, 37, 49, 3, 12, 4, 35, 32, 41, 38, 31, 30, 15, 0, 23, 33, 44, 60, 47, 36, 20, 50, 51, 24, 2, 29, 55, 58, 62, 45, 56, 61, 8, 59, 63]}, ""b"": {""P_0"": [29, 31, 32, 2, 21, 60, 46, 4, 52, 0, 15, 62, 41, 3, 14, 7, 48, 38, 45, 1, 18, 17, 40, 54, 6, 42, 10, 61, 47, 25, 34, 49, 12, 37, 5, 16, 39, 33, 28, 24, 55, 9, 35, 8, 44, 27, 13, 23, 51, 22, 50, 30, 26, 56, 53, 11, 20, 63, 58, 59, 43, 19, 57, 36]}, ""c"": {""P_0"": [37, 30, 59, 33, 58, 6, 39, 40, 29, 44, 56, 26, 61, 13, 38, 31, 55, 10, 41, 27, 1, 63, 32, 60, 24, 9, 28, 14, 47, 4, 48, 57, 62, 20, 52, 35, 42, 46, 53, 45, 50, 19, 18, 34, 7, 12, 2, 36, 0, 11, 54, 22, 5, 15, 16, 49, 8, 3, 21, 25, 51, 43, 17, 23]}, ""d"": {""P_0"": [58, 39, 62, 6, 60, 14, 61, 13, 43, 35, 55, 49, 29, 52, 28, 15, 22, 5, 18, 36, 20, 21, 54, 11, 7, 26, 33, 0, 41, 63, 24, 42, 32, 23, 9, 57, 8, 37, 19, 46, 40, 45, 4, 48, 51, 1, 31, 59, 2, 47, 3, 30, 38, 34, 27, 44, 16, 25, 50, 12, 53, 56, 10, 17]}}}",0.01100000000000001,0.01100000000000001,-0.00539999999999996,0.1401,0.0052000000000000934,-0.0030000000000000027,-0.009000000000000008,
independent_initialization,official_git_rebasin,mnist_mlp_N3_W32_S1801,evaluated,adapter_assisted_official_core,https://github.com/samuela/git-re-basin.git,ef40098257ab97243930eba737d6dcb8edd5863e,False,MIT,PyTorch state dict to official Flax axes; official weight_matching.py; PyTorch evaluation,import-only rngmix shim; no optimizer patch,hidden/classifier tensors transposed to Dense_0/Dense_1 axes and converted back,/Users/tinggong/Documents/GitHub/TwistedMerge/.venv/bin/python experiments/post_iclr_official_baseline_integration.py --official-root /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources --jax-python /Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-git-rebasin-py312-venv/bin/python --data-dir /Users/tinggong/Documents/GitHub/TwistedMerge/data --independent-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines --common-checkpoint-root /Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/same_base_task_vector,mnist,one_hidden_layer_relu_mlp,3,32,1801,0.809,0.8479672317504883,0.8221,0.8069016849517823,,,1.0,25450,1.0,1,same_capacity_single_model,1.9073486328125e-06,0.0,2.9213162909727544,checkpoint_reuse_no_training,"{""max_iter"": 100, ""pairwise_reference"": 0, ""worker_runs"": [{""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [10, 23, 28, 20, 11, 8, 18, 17, 13, 1, 25, 30, 9, 15, 19, 29, 16, 2, 21, 6, 26, 14, 12, 5, 4, 24, 31, 27, 3, 7, 22, 0]}, ""seed"": 1802, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}, {""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [17, 19, 30, 24, 8, 22, 3, 27, 13, 14, 1, 10, 11, 23, 5, 20, 12, 9, 0, 16, 15, 18, 6, 4, 29, 21, 31, 7, 26, 25, 28, 2]}, ""seed"": 1803, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}]}",-0.009299999999999975,-0.009299999999999975,-0.03709999999999991,0.1774,-0.025399999999999978,-0.03709999999999991,-0.04689999999999994,
