run_id,representation_name,reduction_threshold,bootstrap_samples,bootstrap_same_group_rate,bootstrap_same_exponent_rate,bootstrap_same_representation_rate,bootstrap_split_success_rate,bootstrap_holonomy_reduction_mean,bootstrap_holonomy_reduction_std,certified_split,claim_scope
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,existing_permutation_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,existing_permutation_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,existing_permutation_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,orbit_representation,0.1,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,orbit_representation,0.25,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,orbit_representation,0.5,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,regular_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,regular_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,regular_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,quotient_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,quotient_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,quotient_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,low_dimensional_permutation_subrepresentation,0.1,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,low_dimensional_permutation_subrepresentation,0.25,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,low_dimensional_permutation_subrepresentation,0.5,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,random_same_dimension_representation_control,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,random_same_dimension_representation_control,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,random_same_dimension_representation_control,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,existing_permutation_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,existing_permutation_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,existing_permutation_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,orbit_representation,0.1,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,orbit_representation,0.25,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,orbit_representation,0.5,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,regular_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,regular_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,regular_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,quotient_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,quotient_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,quotient_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,low_dimensional_permutation_subrepresentation,0.1,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,low_dimensional_permutation_subrepresentation,0.25,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,low_dimensional_permutation_subrepresentation,0.5,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,random_same_dimension_representation_control,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,random_same_dimension_representation_control,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4200,random_same_dimension_representation_control,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,existing_permutation_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,existing_permutation_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,existing_permutation_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,orbit_representation,0.1,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,orbit_representation,0.25,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,orbit_representation,0.5,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,regular_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,regular_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,regular_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,quotient_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,quotient_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,quotient_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,low_dimensional_permutation_subrepresentation,0.1,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,low_dimensional_permutation_subrepresentation,0.25,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,low_dimensional_permutation_subrepresentation,0.5,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,random_same_dimension_representation_control,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,random_same_dimension_representation_control,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,random_same_dimension_representation_control,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,existing_permutation_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,existing_permutation_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,existing_permutation_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,orbit_representation,0.1,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,orbit_representation,0.25,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,orbit_representation,0.5,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,regular_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,regular_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,regular_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,quotient_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,quotient_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,quotient_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,low_dimensional_permutation_subrepresentation,0.1,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,low_dimensional_permutation_subrepresentation,0.25,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,low_dimensional_permutation_subrepresentation,0.5,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,random_same_dimension_representation_control,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,random_same_dimension_representation_control,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4201,random_same_dimension_representation_control,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,existing_permutation_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,existing_permutation_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,existing_permutation_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,orbit_representation,0.1,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,orbit_representation,0.25,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,orbit_representation,0.5,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,regular_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,regular_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,regular_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,quotient_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,quotient_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,quotient_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,low_dimensional_permutation_subrepresentation,0.1,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,low_dimensional_permutation_subrepresentation,0.25,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,low_dimensional_permutation_subrepresentation,0.5,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,random_same_dimension_representation_control,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,random_same_dimension_representation_control,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,random_same_dimension_representation_control,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,existing_permutation_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,existing_permutation_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,existing_permutation_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,orbit_representation,0.1,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,orbit_representation,0.25,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,orbit_representation,0.5,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,regular_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,regular_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,regular_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,quotient_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,quotient_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,quotient_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,low_dimensional_permutation_subrepresentation,0.1,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,low_dimensional_permutation_subrepresentation,0.25,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,low_dimensional_permutation_subrepresentation,0.5,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,random_same_dimension_representation_control,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,random_same_dimension_representation_control,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4202,random_same_dimension_representation_control,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,existing_permutation_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,existing_permutation_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,existing_permutation_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,orbit_representation,0.1,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,orbit_representation,0.25,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,orbit_representation,0.5,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,regular_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,regular_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,regular_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,quotient_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,quotient_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,quotient_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,low_dimensional_permutation_subrepresentation,0.1,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,low_dimensional_permutation_subrepresentation,0.25,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,low_dimensional_permutation_subrepresentation,0.5,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,random_same_dimension_representation_control,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,random_same_dimension_representation_control,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,random_same_dimension_representation_control,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,existing_permutation_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,existing_permutation_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,existing_permutation_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,orbit_representation,0.1,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,orbit_representation,0.25,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,orbit_representation,0.5,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,regular_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,regular_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,regular_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,quotient_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,quotient_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,quotient_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,low_dimensional_permutation_subrepresentation,0.1,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,low_dimensional_permutation_subrepresentation,0.25,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,low_dimensional_permutation_subrepresentation,0.5,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,random_same_dimension_representation_control,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,random_same_dimension_representation_control,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4203,random_same_dimension_representation_control,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4204,existing_permutation_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4204,existing_permutation_representation,0.25,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4204,existing_permutation_representation,0.5,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4204,orbit_representation,0.1,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4204,orbit_representation,0.25,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4204,orbit_representation,0.5,100,0.5,0.5,1.0,0.0,,0.0,False,descriptive_unless_model_lift_implemented
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4204,regular_representation,0.1,100,0.5,0.5,1.0,0.0,0.0,0.0,False,descriptive_unless_model_lift_implemented
