case_id,source,noise_type,noise_level,candidate_rank,n,certification_rate,uncertain_rate,rejection_rate,correct_period_rate,correct_index_rate,false_lift_rate,false_positive_central_rate,false_positive_lift_rate,false_negative_rejection_rate,period_divisible_index_obstructed_rejection_rate,mean_centrality_score,mean_phase_residual,mean_root_margin
heisenberg_d2_k2,central_positive,unitary_near_identity,3e-05,8,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00028142649815233463,0.00028142648927897046,0.2843702050188409
heisenberg_d2_k2,central_positive,unitary_near_identity,0.0001,4,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0009380924465290565,0.0009380921178818268,0.2837656729357804
heisenberg_d2_k2,central_positive,unitary_near_identity,0.0001,8,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0009380924465290565,0.0009380921178818268,0.2837656729357804
heisenberg_d2_k2,central_positive,unitary_near_identity,0.0003,4,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0028143148788460225,0.002814306005061118,0.28204539496343883
heisenberg_d2_k2,central_positive,unitary_near_identity,0.0003,8,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0028143148788460225,0.002814306005061118,0.28204539496343883
heisenberg_d2_k2,central_positive,unitary_near_identity,0.001,4,20,0.0,0.7,0.3,0.7,0.7,0.0,0.0,0.0,0.3,0.0,0.009381574327289564,0.009381245631664155,0.27610564448258257
heisenberg_d2_k2,central_positive,unitary_near_identity,0.001,8,20,0.0,0.7,0.3,0.7,0.7,0.0,0.0,0.0,0.3,0.0,0.009381574327289564,0.009381245631664155,0.27610564448258257
heisenberg_d2_k2,central_positive,unitary_near_identity,0.003,4,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02815145453529732,0.028142577649151956,0.25983100899191947
heisenberg_d2_k2,central_positive,unitary_near_identity,0.003,8,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02815145453529732,0.028142577649151956,0.25983100899191947
heisenberg_d2_k2,central_positive,unitary_near_identity,0.01,4,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09400398789263846,0.09367525994764367,0.21077899587524423
heisenberg_d2_k2,central_positive,unitary_near_identity,0.01,8,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09400398789263846,0.09367525994764367,0.21077899587524423
heisenberg_d2_k2,central_positive,unitary_near_identity,0.03,4,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2858849739612034,0.27707072987206127,0.12401619235064268
heisenberg_d2_k2,central_positive,unitary_near_identity,0.03,8,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2858849739612034,0.27707072987206127,0.12401619235064268
heisenberg_d2_k2,central_positive,unitary_near_identity,0.05,4,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4890359427244769,0.4488645699952169,0.08064110538134009
heisenberg_d2_k2,central_positive,unitary_near_identity,0.05,8,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4890359427244769,0.4488645699952169,0.08064110538134009
heisenberg_d2_k2,rank_divisibility,entrywise_projected_unitary,0.0,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698
heisenberg_d2_k2,rank_divisibility,entrywise_projected_unitary,1e-07,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.5137613747545926e-07,3.513761374754424e-07,0.28462937087226736
heisenberg_d2_k2,rank_divisibility,entrywise_projected_unitary,3e-07,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0541284206609082e-06,1.0541284206604523e-06,0.2846287595246443
heisenberg_d2_k2,rank_divisibility,entrywise_projected_unitary,1e-06,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.513761485804415e-06,3.5137614857875307e-06,0.2846266198182802
heisenberg_d2_k2,rank_divisibility,entrywise_projected_unitary,3e-06,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0541285181140438e-05,1.0541285180684556e-05,0.2846205064599528
heisenberg_d2_k2,rank_divisibility,entrywise_projected_unitary,1e-05,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.513762572068573e-05,3.5137625703801176e-05,0.2845991107374532
heisenberg_d2_k2,rank_divisibility,entrywise_projected_unitary,3e-05,2,20,0.3,0.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.00010541294978836935,0.00010541294933248441,0.28453798894444776
heisenberg_d2_k2,rank_divisibility,entrywise_projected_unitary,0.0001,2,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003513773542792993,0.00035137733739442706,0.28432416583481435
heisenberg_d2_k2,rank_divisibility,entrywise_projected_unitary,0.0003,2,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001054139588882398,0.0010541391329719119,0.2837141269653325
heisenberg_d2_k2,rank_divisibility,entrywise_projected_unitary,0.001,2,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003513894119164973,0.003513877231112462,0.2815893082879703
heisenberg_d2_k2,rank_divisibility,entrywise_projected_unitary,0.003,2,20,0.0,0.3,0.7,0.3,0.3,0.0,0.0,0.0,0.7,0.0,0.01054269856764006,0.010542242393335201,0.27560682022953187
heisenberg_d2_k2,rank_divisibility,entrywise_projected_unitary,0.01,2,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03516188901273763,0.035144965702166374,0.2556959516235737
heisenberg_d2_k2,rank_divisibility,entrywise_projected_unitary,0.03,2,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10585326112032072,0.10539360603497734,0.20729052365293596
heisenberg_d2_k2,rank_divisibility,entrywise_projected_unitary,0.05,2,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.177585745139681,0.17543932483517768,0.16999172978732374
heisenberg_d2_k2,rank_divisibility,unitary_near_identity,0.0,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698
heisenberg_d2_k2,rank_divisibility,unitary_near_identity,1e-07,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.380866081655603e-07,9.380866081652317e-07,0.28462881125646106
heisenberg_d2_k2,rank_divisibility,unitary_near_identity,3e-07,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.8142598607770913e-06,2.8142598607682178e-06,0.2846270806839692
heisenberg_d2_k2,rank_divisibility,unitary_near_identity,1e-06,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.380866601055261e-06,9.380866600726619e-06,0.28462102376136916
heisenberg_d2_k2,rank_divisibility,unitary_near_identity,3e-06,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.8142603230061188e-05,2.8142603221187867e-05,0.2846037189635516
heisenberg_d2_k2,rank_divisibility,unitary_near_identity,1e-05,2,20,0.7,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,9.380871749973663e-05,9.380871717109471e-05,0.28454316028341825
heisenberg_d2_k2,rank_divisibility,unitary_near_identity,3e-05,2,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00028142649815233463,0.00028142648927897046,0.2843702050188409
heisenberg_d2_k2,rank_divisibility,unitary_near_identity,0.0001,2,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0009380924465290565,0.0009380921178818268,0.2837656729357804
heisenberg_d2_k2,rank_divisibility,unitary_near_identity,0.0003,2,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0028143148788460225,0.002814306005061118,0.28204539496343883
heisenberg_d2_k2,rank_divisibility,unitary_near_identity,0.001,2,20,0.0,0.7,0.3,0.7,0.7,0.0,0.0,0.0,0.3,0.0,0.009381574327289564,0.009381245631664155,0.27610564448258257
heisenberg_d2_k2,rank_divisibility,unitary_near_identity,0.003,2,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02815145453529732,0.028142577649151956,0.25983100899191947
heisenberg_d2_k2,rank_divisibility,unitary_near_identity,0.01,2,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09400398789263846,0.09367525994764367,0.21077899587524423
heisenberg_d2_k2,rank_divisibility,unitary_near_identity,0.03,2,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2858849739612034,0.27707072987206127,0.12401619235064268
heisenberg_d2_k2,rank_divisibility,unitary_near_identity,0.05,2,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4890359427244769,0.4488645699952169,0.08064110538134009
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,0.0,8,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,0.0,16,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,1e-07,8,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.638153738041451e-07,4.638153738041072e-07,0.2846292420128687
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,1e-07,16,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.638153738041451e-07,4.638153738041072e-07,0.2846292420128687
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,3e-07,8,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3914461379753037e-06,1.3914461379742837e-06,0.2846283729473748
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,3e-07,16,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3914461379753037e-06,1.3914461379742837e-06,0.2846283729473748
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,1e-06,8,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6381539903400855e-06,4.6381539903022985e-06,0.28462533123818334
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,1e-06,16,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6381539903400855e-06,4.6381539903022985e-06,0.28462533123818334
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,3e-06,8,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3914463657208287e-05,1.3914463656188034e-05,0.2846166408122415
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,3e-06,16,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3914463657208287e-05,1.3914463656188034e-05,0.2846166408122415
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,1e-05,8,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6381571489987923e-05,4.638157145220072e-05,0.2845862263251772
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,1e-05,16,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6381571489987923e-05,4.638157145220072e-05,0.2845862263251772
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,3e-05,8,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00013914494951234777,0.0001391449484920882,0.2844993449657155
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,3e-05,16,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00013914494951234777,0.0001391449484920882,0.2844993449657155
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,0.0001,8,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00046381925742475515,0.00046381921963667676,0.2841954605885638
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,0.0001,16,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00046381925742475515,0.00046381921963667676,0.2841954605885638
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,0.0003,8,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001391481855636217,0.0013914808353048503,0.28332893720345087
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,0.0003,16,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001391481855636217,0.0013914808353048503,0.28332893720345087
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,0.001,8,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004638570720135604,0.004638532923098017,0.2803161494205564
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,0.001,16,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004638570720135604,0.004638532923098017,0.2803161494205564
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,0.003,8,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013918700072805264,0.013917678994314179,0.2718800094913266
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,0.003,16,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013918700072805264,0.013917678994314179,0.2718800094913266
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,0.01,8,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.046453421494028466,0.04641551185509325,0.24434714289420162
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,0.01,16,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.046453421494028466,0.04641551185509325,0.24434714289420162
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,0.03,8,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14033817815092714,0.13930480821525085,0.18170924612160955
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,0.03,16,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14033817815092714,0.13930480821525085,0.18170924612160955
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,0.05,8,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23673183806058445,0.23188375672172282,0.13841474290783085
heisenberg_d2_k3,central_positive,entrywise_projected_unitary,0.05,16,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23673183806058445,0.23188375672172282,0.13841474290783085
heisenberg_d2_k3,central_positive,unitary_near_identity,0.0,8,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698
heisenberg_d2_k3,central_positive,unitary_near_identity,0.0,16,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698
heisenberg_d2_k3,central_positive,unitary_near_identity,1e-07,8,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3433913172789244e-06,1.3433913172780062e-06,0.28462843302159724
heisenberg_d2_k3,central_positive,unitary_near_identity,1e-07,16,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3433913172789244e-06,1.3433913172780062e-06,0.28462843302159724
heisenberg_d2_k3,central_positive,unitary_near_identity,3e-07,8,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.030173951158506e-06,4.030173951133715e-06,0.28462594598741564
heisenberg_d2_k3,central_positive,unitary_near_identity,3e-07,16,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.030173951158506e-06,4.030173951133715e-06,0.28462594598741564
heisenberg_d2_k3,central_positive,unitary_near_identity,1e-06,8,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.343391316201406e-05,1.3433913161095876e-05,0.2846172415333048
heisenberg_d2_k3,central_positive,unitary_near_identity,1e-06,16,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.343391316201406e-05,1.3433913161095876e-05,0.2846172415333048
heisenberg_d2_k3,central_positive,unitary_near_identity,3e-06,8,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.030173941546013e-05,4.030173939066914e-05,0.28459237308320645
heisenberg_d2_k3,central_positive,unitary_near_identity,3e-06,16,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.030173941546013e-05,4.030173939066914e-05,0.28459237308320645
heisenberg_d2_k3,central_positive,unitary_near_identity,1e-05,8,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0001343391307859309,0.0001343391298677465,0.2845053500606852
heisenberg_d2_k3,central_positive,unitary_near_identity,1e-05,16,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0001343391307859309,0.0001343391298677465,0.2845053500606852
heisenberg_d2_k3,central_positive,unitary_near_identity,3e-05,8,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000403017393062833,0.0004030173682718627,0.2842568547419052
heisenberg_d2_k3,central_positive,unitary_near_identity,3e-05,16,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000403017393062833,0.0004030173682718627,0.2842568547419052
heisenberg_d2_k3,central_positive,unitary_near_identity,0.0001,8,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0013433915454306078,0.0013433906272478932,0.28338877675851587
heisenberg_d2_k3,central_positive,unitary_near_identity,0.0001,16,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0013433915454306078,0.0013433906272478932,0.28338877675851587
heisenberg_d2_k3,central_positive,unitary_near_identity,0.0003,8,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004030182489692012,0.004030157698913871,0.2809227512548014
heisenberg_d2_k3,central_positive,unitary_near_identity,0.0003,16,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004030182489692012,0.004030157698913871,0.2809227512548014
heisenberg_d2_k3,central_positive,unitary_near_identity,0.001,8,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013434260280917917,0.01343334214541298,0.27245744963560925
heisenberg_d2_k3,central_positive,unitary_near_identity,0.001,16,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013434260280917917,0.01343334214541298,0.27245744963560925
heisenberg_d2_k3,central_positive,unitary_near_identity,0.003,8,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0403113520918199,0.040286570562336116,0.24968910584718146
heisenberg_d2_k3,central_positive,unitary_near_identity,0.003,16,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0403113520918199,0.040286570562336116,0.24968910584718146
heisenberg_d2_k3,central_positive,unitary_near_identity,0.01,8,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13469875328313746,0.13378407010288443,0.1856688177083747
heisenberg_d2_k3,central_positive,unitary_near_identity,0.01,16,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13469875328313746,0.13378407010288443,0.1856688177083747
heisenberg_d2_k3,central_positive,unitary_near_identity,0.03,8,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41283906301104534,0.3888156529847413,0.09281733343454115
heisenberg_d2_k3,central_positive,unitary_near_identity,0.03,16,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41283906301104534,0.3888156529847413,0.09281733343454115
heisenberg_d2_k3,central_positive,unitary_near_identity,0.05,8,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.718680246801713,0.6122713089311586,0.05528842467809066
heisenberg_d2_k3,central_positive,unitary_near_identity,0.05,16,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.718680246801713,0.6122713089311586,0.05528842467809066
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,0.0,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,0.0,4,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,1e-07,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.638153738041451e-07,4.638153738041072e-07,0.2846292420128687
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,1e-07,4,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.638153738041451e-07,4.638153738041072e-07,0.2846292420128687
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,3e-07,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3914461379753037e-06,1.3914461379742837e-06,0.2846283729473748
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,3e-07,4,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3914461379753037e-06,1.3914461379742837e-06,0.2846283729473748
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,1e-06,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.6381539903400855e-06,4.6381539903022985e-06,0.28462533123818334
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,1e-06,4,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.6381539903400855e-06,4.6381539903022985e-06,0.28462533123818334
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,3e-06,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3914463657208287e-05,1.3914463656188034e-05,0.2846166408122415
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,3e-06,4,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3914463657208287e-05,1.3914463656188034e-05,0.2846166408122415
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,1e-05,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.6381571489987923e-05,4.638157145220072e-05,0.2845862263251772
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,1e-05,4,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.6381571489987923e-05,4.638157145220072e-05,0.2845862263251772
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,3e-05,2,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00013914494951234777,0.0001391449484920882,0.2844993449657155
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,3e-05,4,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00013914494951234777,0.0001391449484920882,0.2844993449657155
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,0.0001,2,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00046381925742475515,0.00046381921963667676,0.2841954605885638
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,0.0001,4,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00046381925742475515,0.00046381921963667676,0.2841954605885638
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,0.0003,2,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001391481855636217,0.0013914808353048503,0.28332893720345087
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,0.0003,4,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001391481855636217,0.0013914808353048503,0.28332893720345087
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,0.001,2,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004638570720135604,0.004638532923098017,0.2803161494205564
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,0.001,4,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004638570720135604,0.004638532923098017,0.2803161494205564
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,0.003,2,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013918700072805264,0.013917678994314179,0.2718800094913266
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,0.003,4,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013918700072805264,0.013917678994314179,0.2718800094913266
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,0.01,2,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.046453421494028466,0.04641551185509325,0.24434714289420162
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,0.01,4,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.046453421494028466,0.04641551185509325,0.24434714289420162
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,0.03,2,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14033817815092714,0.13930480821525085,0.18170924612160955
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,0.03,4,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14033817815092714,0.13930480821525085,0.18170924612160955
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,0.05,2,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23673183806058445,0.23188375672172282,0.13841474290783085
heisenberg_d2_k3,rank_divisibility,entrywise_projected_unitary,0.05,4,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23673183806058445,0.23188375672172282,0.13841474290783085
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,0.0,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,0.0,4,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698
