dataset,task_preset,architecture,width,n_tasks,method,method_role,status,n_rows,n_ok_rows,n_unique_seeds,mean_average_test_accuracy,accuracy_ci_low,accuracy_ci_high,mean_worst_task_accuracy,mean_validation_selected_accuracy,mean_interference_score,mean_base_epochs,mean_finetune_epochs,mean_delta_vs_greedy_soup,delta_vs_greedy_ci_low,delta_vs_greedy_ci_high,mean_delta_vs_task_arithmetic,delta_vs_task_arithmetic_ci_low,delta_vs_task_arithmetic_ci_high,mean_delta_vs_ties,delta_vs_ties_ci_low,delta_vs_ties_ci_high,mean_delta_vs_dare,delta_vs_dare_ci_low,delta_vs_dare_ci_high,mean_sign_conflict_fraction,mean_triangle_cycle_score,best_single_model_method_by_mean_accuracy,claim_decision,claim_boundary
mnist,mnist_digit_subsets,mlp2,128,3,dare,same_base_task_vector,ok,20,20,20,0.8770277777777779,0.8744159722222222,0.8794444444444443,0.8071666666666667,0.8939259530549512,0.06016666666666669,3.0,2.0,0.04249999999999997,0.04052777777777776,0.04447222222222216,-0.006888888888888894,-0.008889583333333352,-0.004804861111111106,0.02699999999999997,0.022748611111111056,0.031584027777777766,0.0,0.0,0.0,0.7126460132521958,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_digit_subsets,mlp2,128,3,git_rebasin_pairwise_secondary_not_run,secondary_rebasin_diagnostic_not_run,not_run_secondary_regime_mismatch,20,0,0,,,,,,,,,,,,,,,,,,,,,,,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_digit_subsets,mlp2,128,3,greedy_soup,model_soups_validation_descent,ok,20,20,20,0.8345277777777778,0.8311659722222222,0.8377222222222223,0.6944999999999999,0.8513482307423242,0.10266666666666666,3.0,2.0,0.0,0.0,0.0,-0.04938888888888886,-0.05194444444444442,-0.04677777777777774,-0.015499999999999996,-0.019472222222222217,-0.011499999999999982,-0.04249999999999997,-0.044527777777777715,-0.04041666666666662,0.7126460132521958,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_digit_subsets,mlp2,128,3,individual_finetuned_digits_0_4,individual_task_model,ok,20,20,20,0.5791944444444445,0.5750833333333334,0.5836673611111111,0.162,0.5915783366224885,0.35800000000000004,3.0,2.0,-0.2553333333333333,-0.26088888888888884,-0.24975000000000006,-0.30472222222222217,-0.30983472222222225,-0.2993888888888889,-0.27083333333333337,-0.27719513888888886,-0.2645277777777778,-0.2978333333333333,-0.30275069444444447,-0.2927222222222222,0.7126460132521958,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_digit_subsets,mlp2,128,3,individual_finetuned_digits_5_9,individual_task_model,ok,20,20,20,0.485361111111111,0.4810555555555556,0.4896951388888889,0.14558333333333331,0.49581946193842696,0.4518333333333334,3.0,2.0,-0.3491666666666667,-0.3542506944444445,-0.3439159722222222,-0.39855555555555555,-0.40300069444444436,-0.3940548611111111,-0.3646666666666667,-0.37138958333333333,-0.3579159722222222,-0.39166666666666666,-0.39675000000000005,-0.38666597222222227,0.7126460132521958,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_digit_subsets,mlp2,128,3,individual_finetuned_even_digits,individual_task_model,ok,20,20,20,0.6860277777777778,0.6825270833333335,0.6893618055555555,0.4748333333333334,0.6982848988724883,0.25116666666666665,3.0,2.0,-0.14850000000000002,-0.15255555555555556,-0.14419374999999998,-0.19788888888888886,-0.2018611111111111,-0.19374999999999995,-0.164,-0.16836180555555563,-0.1597486111111111,-0.191,-0.19483472222222226,-0.18713888888888888,0.7126460132521958,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_digit_subsets,mlp2,128,3,individual_finetuned_mean,oracle_summary_not_single_model,oracle_summary,20,20,20,0.9371944444444444,0.9355548611111112,0.9388333333333334,0.9095833333333333,,0.0,3.0,2.0,0.10266666666666666,0.09986111111111112,0.10563958333333336,0.05327777777777779,0.05155555555555558,0.0551666666666667,0.08716666666666666,0.08233263888888884,0.09222291666666664,0.06016666666666669,0.05824930555555557,0.062305555555555545,0.7126460132521958,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_digit_subsets,mlp2,128,3,slerp_sequential,same_base_interpolation,ok,20,20,20,0.8346666666666666,0.83125,0.8378340277777778,0.6948333333333332,0.8514319908379984,0.10252777777777777,3.0,2.0,0.00013888888888889396,2.777777777778212e-05,0.00027777777777778835,-0.04924999999999997,-0.051806250000000005,-0.04661041666666659,-0.015361111111111103,-0.019279861111111123,-0.011388194444444397,-0.04236111111111107,-0.044333333333333294,-0.04027777777777774,0.7126460132521958,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_digit_subsets,mlp2,128,3,task_arithmetic,same_base_task_vector,ok,20,20,20,0.8839166666666666,0.8811381944444445,0.8865000000000001,0.8307500000000001,0.9011780512836145,0.05327777777777779,3.0,2.0,0.04938888888888886,0.0468604166666666,0.05205555555555554,0.0,0.0,0.0,0.033888888888888864,0.02936111111111108,0.03872222222222223,0.006888888888888894,0.0050000000000000044,0.00888888888888888,0.7126460132521958,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_digit_subsets,mlp2,128,3,ties_merging,same_base_task_vector,ok,20,20,20,0.8500277777777778,0.8446944444444444,0.8550555555555555,0.7361666666666667,0.8669481260909944,0.08716666666666666,3.0,2.0,0.015499999999999996,0.011414583333333308,0.019584027777777804,-0.033888888888888864,-0.038223611111111125,-0.029498611111111055,0.0,0.0,0.0,-0.02699999999999997,-0.031667361111111104,-0.022693055555555508,0.7126460132521958,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_digit_subsets,mlp2,128,3,weight_average,same_base_weight_average,ok,20,20,20,0.8345277777777778,0.8311659722222222,0.8377222222222223,0.6944999999999999,0.8513482307423242,0.10266666666666666,3.0,2.0,0.0,0.0,0.0,-0.04938888888888886,-0.05194444444444442,-0.04677777777777774,-0.015499999999999996,-0.019472222222222217,-0.011499999999999982,-0.04249999999999997,-0.044527777777777715,-0.04041666666666662,0.7126460132521958,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,64,4,base_model,common_base_reference,ok,20,20,20,0.8513333333333335,0.8482916666666667,0.8542296875000001,0.8170000000000002,0.8669929723253347,0.06995833333333332,3.0,2.0,-0.0019999999999999905,-0.00375052083333332,-0.00018749999999997908,-0.0027916666666666645,-0.004583333333333345,-0.0010000000000000174,0.006229166666666702,0.002748958333333359,0.010083854166666696,-0.0016458333333333075,-0.003479687499999966,0.00029218750000006323,0.7794947723070662,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,64,4,c2m3_synchronization_secondary_not_run,secondary_rebasin_diagnostic_not_run,not_run_secondary_regime_mismatch,20,0,0,,,,,,,,,,,,,,,,,,,,,,,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,64,4,dare,same_base_task_vector,ok,20,20,20,0.8529791666666666,0.8501864583333333,0.8558958333333331,0.8095000000000001,0.8740021946046085,0.06831250000000003,3.0,2.0,-0.00035416666666668317,-0.001437500000000003,0.0007083333333332942,-0.001145833333333357,-0.002020833333333322,-0.00033333333333339637,0.00787500000000001,0.004729166666666673,0.01160468749999999,0.0,0.0,0.0,0.7794947723070662,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,64,4,git_rebasin_pairwise_secondary_not_run,secondary_rebasin_diagnostic_not_run,not_run_secondary_regime_mismatch,20,0,0,,,,,,,,,,,,,,,,,,,,,,,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,64,4,greedy_soup,model_soups_validation_descent,ok,20,20,20,0.8533333333333335,0.8505401041666667,0.8562916666666667,0.8111666666666668,0.8722437447261567,0.06795833333333334,3.0,2.0,0.0,0.0,0.0,-0.0007916666666666738,-0.0016255208333333581,-2.083333333333645e-05,0.008229166666666694,0.005145833333333365,0.011917708333333343,0.00035416666666668317,-0.000667187500000009,0.0014166666666666555,0.7794947723070662,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,64,4,individual_finetuned_digits_0_4,individual_task_model,ok,20,20,20,0.5697500000000001,0.5639994791666665,0.5755213541666666,0.179,0.5862019571720157,0.35154166666666664,3.0,2.0,-0.2835833333333334,-0.2905208333333333,-0.27722760416666675,-0.28437499999999993,-0.2913145833333334,-0.2779770833333333,-0.2753541666666667,-0.28212656249999996,-0.2686640624999999,-0.28322916666666664,-0.2899380208333333,-0.27683229166666673,0.7794947723070662,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,64,4,individual_finetuned_digits_5_9,individual_task_model,ok,20,20,20,0.5344999999999999,0.5282906249999999,0.5405843750000001,0.17933333333333332,0.5381072719085698,0.38679166666666676,3.0,2.0,-0.31883333333333336,-0.3248963541666666,-0.3120625,-0.31962499999999994,-0.3257307291666667,-0.31318593749999996,-0.3106041666666666,-0.31816770833333324,-0.3027708333333333,-0.3184791666666667,-0.3240625,-0.3125833333333333,0.7794947723070662,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,64,4,individual_finetuned_even_digits,individual_task_model,ok,20,20,20,0.5746666666666667,0.5687489583333332,0.5800630208333334,0.23158333333333334,0.5844822697091042,0.34662499999999996,3.0,2.0,-0.2786666666666667,-0.28418854166666674,-0.27297812500000007,-0.2794583333333333,-0.28537552083333334,-0.2738125,-0.2704375,-0.27685416666666657,-0.26366562499999996,-0.2783125,-0.28383437499999997,-0.2724161458333333,0.7794947723070662,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,64,4,individual_finetuned_mean,oracle_summary_not_single_model,oracle_summary,20,20,20,0.9212916666666666,0.9189583333333333,0.9235005208333334,0.8926666666666666,,0.0,3.0,2.0,0.06795833333333334,0.0656875,0.07029166666666667,0.06716666666666667,0.06506197916666664,0.06947916666666668,0.0761875,0.07158177083333334,0.08175052083333335,0.06831250000000003,0.06627083333333335,0.07045833333333333,0.7794947723070662,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,64,4,individual_finetuned_odd_digits,individual_task_model,ok,20,20,20,0.5338958333333335,0.5291020833333333,0.5391666666666667,0.1519166666666667,0.5351558682879822,0.38739583333333333,3.0,2.0,-0.31943750000000004,-0.3253750000000001,-0.3139578125,-0.32022916666666673,-0.3264166666666667,-0.31464583333333335,-0.3112083333333333,-0.31852083333333325,-0.3031041666666666,-0.31908333333333333,-0.3252505208333334,-0.31299843750000006,0.7794947723070662,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,64,4,slerp_sequential,same_base_interpolation,ok,20,20,20,0.8531041666666667,0.8501661458333334,0.8561255208333335,0.8106666666666668,0.8721262494670162,0.0681875,3.0,2.0,-0.00022916666666666918,-0.0007500000000000174,8.333333333332971e-05,-0.001020833333333343,-0.0017916666666666697,-0.00029166666666667325,0.008000000000000024,0.005083333333333345,0.011458854166666695,0.000125000000000014,-0.0009380208333333458,0.0012296875000000387,0.7794947723070662,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,64,4,task_arithmetic,same_base_task_vector,ok,20,20,20,0.854125,0.8510828124999998,0.8571458333333334,0.8131666666666666,0.8737728285365927,0.06716666666666667,3.0,2.0,0.0007916666666666738,-4.166666666664542e-05,0.0016249999999999878,0.0,0.0,0.0,0.009020833333333367,0.006145833333333373,0.012292708333333385,0.001145833333333357,0.0003333333333333686,0.0020208333333333332,0.7794947723070662,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,64,4,ties_merging,same_base_task_vector,ok,20,20,20,0.8451041666666667,0.8394354166666665,0.8500005208333332,0.7954166666666667,0.86521835420284,0.0761875,3.0,2.0,-0.008229166666666694,-0.011917187500000053,-0.0051244791666666826,-0.009020833333333367,-0.012125520833333396,-0.0060411458333333706,0.0,0.0,0.0,-0.00787500000000001,-0.011500520833333349,-0.004666666666666696,0.7794947723070662,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,64,4,weight_average,same_base_weight_average,ok,20,20,20,0.8530833333333334,0.8501864583333333,0.8561041666666667,0.8105833333333334,0.872167727921944,0.06820833333333334,3.0,2.0,-0.00025000000000000575,-0.0007500000000000174,0.0,-0.0010416666666666797,-0.0017708333333333606,-0.000354166666666683,0.007979166666666686,0.005041666666666689,0.011458333333333343,0.0001041666666666774,-0.0009380208333333728,0.0011875000000000193,0.7794947723070662,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,128,4,base_model,common_base_reference,ok,20,20,20,0.8765000000000001,0.8738958333333333,0.8792500000000001,0.8435,0.8941266998223897,0.05633333333333337,3.0,2.0,6.249999999997092e-05,-0.002104166666666685,0.002229166666666621,-0.00093750000000003,-0.0028125000000000463,0.0007296874999999831,0.005458333333333315,0.002229166666666665,0.008771354166666658,-2.0833333333364344e-05,-0.0020416666666666972,0.0021255208333333065,0.8000290728093903,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,128,4,c2m3_synchronization_secondary_not_run,secondary_rebasin_diagnostic_not_run,not_run_secondary_regime_mismatch,20,0,0,,,,,,,,,,,,,,,,,,,,,,,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,128,4,dare,same_base_task_vector,ok,20,20,20,0.8765208333333334,0.87375,0.8794598958333333,0.8387500000000001,0.900385474933552,0.0563125,3.0,2.0,8.333333333333526e-05,-0.0011874999999999748,0.001333333333333337,-0.0009166666666666657,-0.0020416666666666482,8.333333333336315e-05,0.005479166666666679,0.0024369791666666927,0.008646875000000004,0.0,0.0,0.0,0.8000290728093903,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,128,4,git_rebasin_pairwise_secondary_not_run,secondary_rebasin_diagnostic_not_run,not_run_secondary_regime_mismatch,20,0,0,,,,,,,,,,,,,,,,,,,,,,,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,128,4,greedy_soup,model_soups_validation_descent,ok,20,20,20,0.8764375,0.8735203125,0.8793333333333333,0.8360833333333334,0.897983520960131,0.05639583333333333,3.0,2.0,0.0,0.0,0.0,-0.0010000000000000009,-0.002354166666666663,0.0002916666666666737,0.0053958333333333445,0.0030833333333333325,0.007938020833333344,-8.333333333333526e-05,-0.0013541666666666346,0.0012291666666666432,0.8000290728093903,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,128,4,individual_finetuned_digits_0_4,individual_task_model,ok,20,20,20,0.5652916666666667,0.5614583333333334,0.5692708333333334,0.162,0.5786862080668975,0.36754166666666666,3.0,2.0,-0.31114583333333334,-0.31533385416666665,-0.30679114583333333,-0.31214583333333334,-0.3162505208333334,-0.3079776041666667,-0.30574999999999997,-0.31116666666666665,-0.2998744791666666,-0.3112291666666666,-0.3151875,-0.30743750000000003,0.8000290728093903,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,128,4,individual_finetuned_digits_5_9,individual_task_model,ok,20,20,20,0.5243958333333332,0.5195619791666666,0.5293541666666666,0.14558333333333331,0.5313241696337178,0.40843750000000006,3.0,2.0,-0.3520416666666667,-0.35708385416666677,-0.34689583333333335,-0.35304166666666675,-0.3580635416666667,-0.3480203125,-0.3466458333333334,-0.3526463541666667,-0.34083333333333343,-0.3521250000000001,-0.3566880208333334,-0.34695833333333337,0.8000290728093903,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,128,4,individual_finetuned_even_digits,individual_task_model,ok,20,20,20,0.5681666666666667,0.5649364583333334,0.5712083333333332,0.21458333333333335,0.5781790797127345,0.3646666666666667,3.0,2.0,-0.3082708333333334,-0.3118125,-0.30452031249999995,-0.30927083333333333,-0.3124171875000001,-0.30568645833333336,-0.302875,-0.3068541666666667,-0.29885364583333335,-0.3083541666666666,-0.31150052083333335,-0.3047708333333333,0.8000290728093903,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,128,4,individual_finetuned_mean,oracle_summary_not_single_model,oracle_summary,20,20,20,0.9328333333333333,0.9310833333333335,0.9345838541666667,0.9085000000000001,,0.0,3.0,2.0,0.05639583333333333,0.05439531249999998,0.05841666666666667,0.05539583333333333,0.053749999999999985,0.05704218750000003,0.061791666666666675,0.058583333333333376,0.06533385416666666,0.0563125,0.054395833333333345,0.05818802083333337,0.8000290728093903,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,128,4,individual_finetuned_odd_digits,individual_task_model,ok,20,20,20,0.5254375,0.5203744791666667,0.5305213541666667,0.11833333333333332,0.5276601787515259,0.4073958333333333,3.0,2.0,-0.35100000000000003,-0.3561666666666667,-0.34587395833333334,-0.352,-0.35712499999999997,-0.3466666666666667,-0.34560416666666666,-0.351709375,-0.33983281249999997,-0.3510833333333333,-0.3558125,-0.3463119791666666,0.8000290728093903,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,128,4,slerp_sequential,same_base_interpolation,ok,20,20,20,0.876375,0.8734166666666667,0.8792713541666667,0.8359166666666666,0.897983520960131,0.056458333333333346,3.0,2.0,-6.250000000000422e-05,-0.00016666666666667607,0.0,-0.001062500000000005,-0.0023958333333333527,0.0002291666666666803,0.00533333333333334,0.00304114583333332,0.007874999999999998,-0.00014583333333333947,-0.0014375000000000084,0.001167187499999979,0.8000290728093903,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,128,4,task_arithmetic,same_base_task_vector,ok,20,20,20,0.8774375000000001,0.87475,0.8801041666666667,0.8388333333333333,0.8998948807903691,0.05539583333333333,3.0,2.0,0.0010000000000000009,-0.0003541666666666611,0.0022916666666666584,0.0,0.0,0.0,0.006395833333333345,0.0036250000000000553,0.009250520833333335,0.0009166666666666657,-6.302083333336883e-05,0.0021041666666666964,0.8000290728093903,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,128,4,ties_merging,same_base_task_vector,ok,20,20,20,0.8710416666666667,0.8667072916666667,0.8749380208333333,0.829,0.8968660919423979,0.061791666666666675,3.0,2.0,-0.0053958333333333445,-0.00787552083333336,-0.003020312500000037,-0.006395833333333345,-0.009312499999999991,-0.00368750000000001,0.0,0.0,0.0,-0.005479166666666679,-0.008604687499999986,-0.0024578125000000103,0.8000290728093903,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_four_subsets,mlp2,128,4,weight_average,same_base_weight_average,ok,20,20,20,0.8764375,0.8735203125,0.8793333333333333,0.8360833333333334,0.897983520960131,0.05639583333333333,3.0,2.0,0.0,0.0,0.0,-0.0010000000000000009,-0.002354166666666663,0.0002916666666666737,0.0053958333333333445,0.0030833333333333325,0.007938020833333344,-8.333333333333526e-05,-0.0013541666666666346,0.0012291666666666432,0.8000290728093903,0.0,task_arithmetic,descriptive_best_mean_ci_overlaps_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
