evidence_label,mode,corpus_seed,method,ordinary_test_accuracy,average_view_accuracy,worst_view_accuracy,nll,brier,ece,prediction_consistency,selected_transition_method,mean_heldout_pairwise_residual,max_loop_holonomy_identity_distance,rotation_reflection_commutator_distance,global_synchronization_residual,best_individual_chart_selected_on_validation,fusion_latency_ms_for_complete_test_tensor,test_logits_path,test_logits_sha256,test_logits_content_sha256,test_labels_used_before_logits_saved,execution_commit,active_parameters,stored_bytes,branch_count,inference_multiplier,fusion_parameters,parameter_multiplier_vs_single
natural_measured,confirmatory,0,random_branch_count_matched_control,0.621999979019165,0.6186250075697899,0.5960000157356262,1.0415410995483398,0.5038842558860779,0.05701301936642267,0.9353749752044678,weight_based,0.8168120123445988,1.5538902289335965e-06,1.1007763305315166e-06,0.03157747264153191,7,0.7575000636279583,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_0.npz,a362db1a67f66f2d2eddc8e2b28bec43196ce0b0e94a0f19e3e7607e1554dc25,dbd3bfc7956a2c1e638037b6ea27448c53c98ece239a42a99cb4a3f8bea4911f,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,9296,37184,8,8.0,0,8.0
natural_measured,confirmatory,0,wrong_group_action_control,0.621999979019165,0.6072500050067902,0.5669999718666077,1.0415410995483398,0.5038841962814331,0.05701301936642267,0.8771250247955322,weight_based,0.8168120123445988,1.5538902289335965e-06,1.1007763305315166e-06,0.03157747264153191,7,0.5340001080185175,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_0.npz,a362db1a67f66f2d2eddc8e2b28bec43196ce0b0e94a0f19e3e7607e1554dc25,dbd3bfc7956a2c1e638037b6ea27448c53c98ece239a42a99cb4a3f8bea4911f,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,9296,37184,8,8.0,0,8.0
natural_measured,confirmatory,0,wrong_multiplication_order_control,0.621999979019165,0.6056249961256981,0.5609999895095825,1.0415410995483398,0.5038841962814331,0.05701301936642267,0.8683750033378601,weight_based,0.8168120123445988,1.5538902289335965e-06,1.1007763305315166e-06,0.03157747264153191,7,0.4759170114994049,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_0.npz,a362db1a67f66f2d2eddc8e2b28bec43196ce0b0e94a0f19e3e7607e1554dc25,dbd3bfc7956a2c1e638037b6ea27448c53c98ece239a42a99cb4a3f8bea4911f,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,9296,37184,8,8.0,0,8.0
natural_measured,confirmatory,0,prediction_ensemble_upper_bound,0.6890000104904175,0.6890000104904175,0.6890000104904175,0.8812068104743958,0.43153077363967896,0.0692074135877192,1.0,weight_based,0.8168120123445988,1.5538902289335965e-06,1.1007763305315166e-06,0.03157747264153191,7,0.06441609002649784,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_0.npz,a362db1a67f66f2d2eddc8e2b28bec43196ce0b0e94a0f19e3e7607e1554dc25,dbd3bfc7956a2c1e638037b6ea27448c53c98ece239a42a99cb4a3f8bea4911f,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,9296,37184,8,8.0,0,8.0
natural_measured,confirmatory,0,oracle_chart_aware_fusion,0.6890000104904175,0.6081250011920929,0.5590000152587891,0.8812068700790405,0.43153077363967896,0.06920739635825157,0.753125011920929,weight_based,0.8168120123445988,1.5538902289335965e-06,1.1007763305315166e-06,0.03157747264153191,7,0.03383285365998745,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_0.npz,a362db1a67f66f2d2eddc8e2b28bec43196ce0b0e94a0f19e3e7607e1554dc25,dbd3bfc7956a2c1e638037b6ea27448c53c98ece239a42a99cb4a3f8bea4911f,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,1162,37184,1,1.0,0,1.0
natural_measured,confirmatory,0,parameter_matched_generic_concat_head,0.6510000228881836,0.5830000042915344,0.546999990940094,0.9819046854972839,0.47603610157966614,0.04194600466871634,0.7718750238418579,weight_based,0.8168120123445988,1.5538902289335965e-06,1.1007763305315166e-06,0.03157747264153191,7,2.3774169385433197,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_0.npz,a362db1a67f66f2d2eddc8e2b28bec43196ce0b0e94a0f19e3e7607e1554dc25,dbd3bfc7956a2c1e638037b6ea27448c53c98ece239a42a99cb4a3f8bea4911f,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,14426,57704,8,8.0,5130,12.414802065404475
natural_measured,confirmatory,1,best_individual_adapter,0.625,0.5411249920725822,0.4819999933242798,1.0946451425552368,0.5224190950393677,0.06230574757501017,0.7232499718666077,weight_based,0.8217456942158086,1.4941324479877949e-06,1.106474314838124e-06,0.03315614679429148,1,0.022124964743852615,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_1.npz,f1a33131ec8169efd4b04e0f65c05c90e3da908a9a9b1ddbf9e7a0a226f6e260,ad3d4986d49d4fa4c557c75ebaab17c7bd6efca133e337a2fe0a76323cbe0f8a,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,1162,4648,1,1.0,0,1.0
natural_measured,confirmatory,1,raw_parameter_average,0.6200000047683716,0.5445000007748604,0.49900001287460327,1.2106930017471313,0.5579399466514587,0.16577912884531543,0.7557500004768372,weight_based,0.8217456942158086,1.4941324479877949e-06,1.106474314838124e-06,0.03315614679429148,1,0.4233329091221094,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_1.npz,f1a33131ec8169efd4b04e0f65c05c90e3da908a9a9b1ddbf9e7a0a226f6e260,ad3d4986d49d4fa4c557c75ebaab17c7bd6efca133e337a2fe0a76323cbe0f8a,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,1162,4648,1,1.0,0,1.0
natural_measured,confirmatory,1,pairwise_reference_alignment,0.5860000252723694,0.48612499982118607,0.4000000059604645,1.1688746213912964,0.5594896078109741,0.02701996051473543,0.6727499961853027,weight_based,0.8217456942158086,1.4941324479877949e-06,1.106474314838124e-06,0.03315614679429148,1,0.3894160035997629,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_1.npz,f1a33131ec8169efd4b04e0f65c05c90e3da908a9a9b1ddbf9e7a0a226f6e260,ad3d4986d49d4fa4c557c75ebaab17c7bd6efca133e337a2fe0a76323cbe0f8a,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,9296,168256,8,8.0,0,8.0
natural_measured,confirmatory,1,global_c2m3_synchronization,0.6449999809265137,0.5838750079274178,0.546999990940094,0.9817420244216919,0.47624507546424866,0.05088896187953651,0.7757499814033508,weight_based,0.8217456942158086,1.4941324479877949e-06,1.106474314838124e-06,0.03315614679429148,1,0.23454101756215096,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_1.npz,f1a33131ec8169efd4b04e0f65c05c90e3da908a9a9b1ddbf9e7a0a226f6e260,ad3d4986d49d4fa4c557c75ebaab17c7bd6efca133e337a2fe0a76323cbe0f8a,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,9946,170856,8,8.0,650,8.559380378657487
natural_measured,confirmatory,1,graph_synchronized_adapter_merge,0.6060000061988831,0.5601250007748604,0.5210000276565552,1.0710384845733643,0.5152875185012817,0.06242848502006382,0.7684999704360962,weight_based,0.8217456942158086,1.4941324479877949e-06,1.106474314838124e-06,0.03315614679429148,1,0.4402499180287123,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_1.npz,f1a33131ec8169efd4b04e0f65c05c90e3da908a9a9b1ddbf9e7a0a226f6e260,ad3d4986d49d4fa4c557c75ebaab17c7bd6efca133e337a2fe0a76323cbe0f8a,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,9296,168256,8,8.0,0,8.0
natural_measured,confirmatory,1,regular_d4_branch_invariant_pooling,0.6209999918937683,0.6058750152587891,0.5580000281333923,1.0441241264343262,0.5049061179161072,0.05875671171816066,0.8755000233650208,weight_based,0.8217456942158086,1.4941324479877949e-06,1.106474314838124e-06,0.03315614679429148,1,0.6639158818870783,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_1.npz,f1a33131ec8169efd4b04e0f65c05c90e3da908a9a9b1ddbf9e7a0a226f6e260,ad3d4986d49d4fa4c557c75ebaab17c7bd6efca133e337a2fe0a76323cbe0f8a,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,9296,37184,8,8.0,0,8.0
natural_measured,confirmatory,1,orbit_branch_invariant_pooling,0.6060000061988831,0.6128749996423721,0.597000002861023,1.0710384845733643,0.5152875781059265,0.06242848502006382,0.9599999785423279,weight_based,0.8217456942158086,1.4941324479877949e-06,1.106474314838124e-06,0.03315614679429148,1,4.880416207015514,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_1.npz,f1a33131ec8169efd4b04e0f65c05c90e3da908a9a9b1ddbf9e7a0a226f6e260,ad3d4986d49d4fa4c557c75ebaab17c7bd6efca133e337a2fe0a76323cbe0f8a,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,9296,168256,8,8.0,0,8.0
natural_measured,confirmatory,1,generic_mixture_of_experts,0.6299999952316284,0.5722500011324883,0.5299999713897705,1.0213751792907715,0.4931248128414154,0.028667852544458583,0.7703750133514404,weight_based,0.8217456942158086,1.4941324479877949e-06,1.106474314838124e-06,0.03315614679429148,1,7.394707994535565,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_1.npz,f1a33131ec8169efd4b04e0f65c05c90e3da908a9a9b1ddbf9e7a0a226f6e260,ad3d4986d49d4fa4c557c75ebaab17c7bd6efca133e337a2fe0a76323cbe0f8a,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,9296,37184,8,8.0,0,8.0
natural_measured,confirmatory,1,learned_router,0.628000020980835,0.5769999995827675,0.5370000004768372,1.0277961492538452,0.496470183134079,0.04960114479763433,0.7728750109672546,weight_based,0.8217456942158086,1.4941324479877949e-06,1.106474314838124e-06,0.03315614679429148,1,4.514000145718455,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_1.npz,f1a33131ec8169efd4b04e0f65c05c90e3da908a9a9b1ddbf9e7a0a226f6e260,ad3d4986d49d4fa4c557c75ebaab17c7bd6efca133e337a2fe0a76323cbe0f8a,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,9432,37728,8,8.0,136,8.117039586919105
natural_measured,confirmatory,1,d4_test_time_augmentation,0.625,0.625,0.625,1.0946451425552368,0.5224190950393677,0.06230574422806967,1.0,weight_based,0.8217456942158086,1.4941324479877949e-06,1.106474314838124e-06,0.03315614679429148,1,0.0019578728824853897,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_1.npz,f1a33131ec8169efd4b04e0f65c05c90e3da908a9a9b1ddbf9e7a0a226f6e260,ad3d4986d49d4fa4c557c75ebaab17c7bd6efca133e337a2fe0a76323cbe0f8a,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,1162,4648,8,8.0,0,1.0
natural_measured,confirmatory,1,random_branch_count_matched_control,0.6209999918937683,0.6165000051259995,0.5950000286102295,1.0441241264343262,0.5049061179161072,0.05875671794638038,0.9296249747276306,weight_based,0.8217456942158086,1.4941324479877949e-06,1.106474314838124e-06,0.03315614679429148,1,1.2583329807966948,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_1.npz,f1a33131ec8169efd4b04e0f65c05c90e3da908a9a9b1ddbf9e7a0a226f6e260,ad3d4986d49d4fa4c557c75ebaab17c7bd6efca133e337a2fe0a76323cbe0f8a,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,9296,37184,8,8.0,0,8.0
natural_measured,confirmatory,1,wrong_group_action_control,0.6209999918937683,0.6056249961256981,0.5590000152587891,1.0441241264343262,0.5049061179161072,0.05875672941328958,0.8755000233650208,weight_based,0.8217456942158086,1.4941324479877949e-06,1.106474314838124e-06,0.03315614679429148,1,1.7394998576492071,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_1.npz,f1a33131ec8169efd4b04e0f65c05c90e3da908a9a9b1ddbf9e7a0a226f6e260,ad3d4986d49d4fa4c557c75ebaab17c7bd6efca133e337a2fe0a76323cbe0f8a,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,9296,37184,8,8.0,0,8.0
natural_measured,confirmatory,1,wrong_multiplication_order_control,0.6209999918937683,0.604250006377697,0.5580000281333923,1.0441241264343262,0.5049061179161072,0.058756711659953,0.8681250214576721,weight_based,0.8217456942158086,1.4941324479877949e-06,1.106474314838124e-06,0.03315614679429148,1,1.2162078637629747,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_1.npz,f1a33131ec8169efd4b04e0f65c05c90e3da908a9a9b1ddbf9e7a0a226f6e260,ad3d4986d49d4fa4c557c75ebaab17c7bd6efca133e337a2fe0a76323cbe0f8a,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,9296,37184,8,8.0,0,8.0
natural_measured,confirmatory,1,prediction_ensemble_upper_bound,0.6859999895095825,0.6859999895095825,0.6859999895095825,0.8799155354499817,0.4306049644947052,0.06655837036669254,1.0,weight_based,0.8217456942158086,1.4941324479877949e-06,1.106474314838124e-06,0.03315614679429148,1,0.07933308370411396,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_1.npz,f1a33131ec8169efd4b04e0f65c05c90e3da908a9a9b1ddbf9e7a0a226f6e260,ad3d4986d49d4fa4c557c75ebaab17c7bd6efca133e337a2fe0a76323cbe0f8a,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,9296,37184,8,8.0,0,8.0
natural_measured,confirmatory,1,oracle_chart_aware_fusion,0.6859999895095825,0.6059999912977219,0.5600000023841858,0.8799155354499817,0.4306049644947052,0.06655839318409562,0.7528749704360962,weight_based,0.8217456942158086,1.4941324479877949e-06,1.106474314838124e-06,0.03315614679429148,1,0.0342091079801321,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_1.npz,f1a33131ec8169efd4b04e0f65c05c90e3da908a9a9b1ddbf9e7a0a226f6e260,ad3d4986d49d4fa4c557c75ebaab17c7bd6efca133e337a2fe0a76323cbe0f8a,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,1162,37184,1,1.0,0,1.0
natural_measured,confirmatory,1,parameter_matched_generic_concat_head,0.6449999809265137,0.5814999938011169,0.5429999828338623,0.9795935750007629,0.4757154583930969,0.04476969757524785,0.7716249823570251,weight_based,0.8217456942158086,1.4941324479877949e-06,1.106474314838124e-06,0.03315614679429148,1,2.255749888718128,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_1.npz,f1a33131ec8169efd4b04e0f65c05c90e3da908a9a9b1ddbf9e7a0a226f6e260,ad3d4986d49d4fa4c557c75ebaab17c7bd6efca133e337a2fe0a76323cbe0f8a,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,14426,57704,8,8.0,5130,12.414802065404475
natural_measured,confirmatory,2,best_individual_adapter,0.621999979019165,0.5457500070333481,0.4790000021457672,1.073923110961914,0.5119532942771912,0.05665795406093821,0.7308750152587891,weight_based,0.8241528230054038,1.5300598761314177e-06,1.058065208781045e-06,0.03307038369322462,7,0.020665815100073814,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_2.npz,6092b825d5ea8710877c5f213e29a7bf700988c7e03697b62ca4ae7c4c284e74,fb1fa9da6cad8a6ef2c692fc43bfea962780eb0b488c63d7fdc63b84494f9bc7,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,1162,4648,1,1.0,0,1.0
natural_measured,confirmatory,2,raw_parameter_average,0.6069999933242798,0.5406249985098839,0.5059999823570251,1.2094773054122925,0.5576932430267334,0.1556288575520739,0.7536249756813049,weight_based,0.8241528230054038,1.5300598761314177e-06,1.058065208781045e-06,0.03307038369322462,7,0.39541604928672314,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_2.npz,6092b825d5ea8710877c5f213e29a7bf700988c7e03697b62ca4ae7c4c284e74,fb1fa9da6cad8a6ef2c692fc43bfea962780eb0b488c63d7fdc63b84494f9bc7,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,1162,4648,1,1.0,0,1.0
natural_measured,confirmatory,2,pairwise_reference_alignment,0.5759999752044678,0.4749999977648258,0.39399999380111694,1.1825400590896606,0.5615260004997253,0.03542114712763578,0.6597499847412109,weight_based,0.8241528230054038,1.5300598761314177e-06,1.058065208781045e-06,0.03307038369322462,7,0.4806250799447298,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_A_confirmatory/candidate_logits_seed_2.npz,6092b825d5ea8710877c5f213e29a7bf700988c7e03697b62ca4ae7c4c284e74,fb1fa9da6cad8a6ef2c692fc43bfea962780eb0b488c63d7fdc63b84494f9bc7,False,b19cef0bc55ea62f2533fb8b9c9b75152b5a7e93,9296,168256,8,8.0,0,8.0
