evidence_label,mode,corpus_seed,transition_method,source_chart,target_chart,fit_residual,heldout_overlap_residual,condition_number,inverse_consistency_residual,bootstrap_instability_mean,bootstrap_instability_ci_low,bootstrap_instability_ci_high,transformation_uncertainty
natural_measured,confirmatory,0,weight_based,3,5,0.553035318851471,0.5673737525939941,10.999170303344727,9.765499271452427e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,3,6,0.8463566899299622,0.8449735045433044,13.591334342956543,9.943469194695354e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,3,7,0.7499614953994751,0.7576709985733032,9.124634742736816,9.123079394157685e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,4,0,0.46835073828697205,0.4660002291202545,12.2791166305542,8.908875201996125e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,4,1,0.9143896698951721,0.916297972202301,15.937946319580078,9.773664260137593e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,4,2,0.9065183401107788,0.9267336130142212,10.070026397705078,8.745331001591694e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,4,3,0.94843590259552,0.9297983050346375,14.675924301147461,9.449303206565673e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,4,5,0.9172403216362,0.9203366637229919,13.938974380493164,9.78773869064753e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,4,6,0.9289500713348389,0.9336776733398438,8.225996017456055,9.679076811153209e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,4,7,0.9446138739585876,0.9423080086708069,11.50675106048584,9.976776027542655e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,5,0,0.8772783875465393,0.8681517243385315,21.032867431640625,9.74161594058387e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,5,1,0.7520671486854553,0.7501459121704102,10.89552116394043,9.087109447136754e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,5,2,0.8409803509712219,0.8421881794929504,12.150337219238281,9.107895380111586e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,5,3,0.5669066309928894,0.5675721764564514,10.999167442321777,8.907532560442633e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,5,4,0.8743600249290466,0.8651251792907715,13.938977241516113,9.629803798816283e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,5,6,0.8641968965530396,0.8619754910469055,10.51811408996582,9.929019597620936e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,5,7,0.7968276739120483,0.8000481128692627,6.438137531280518,9.152341249318852e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,6,0,0.8779394626617432,0.8823111653327942,13.980138778686523,9.518137744635169e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,6,1,0.8693963289260864,0.8750640153884888,15.630584716796875,9.681660912974621e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,6,2,0.4986363351345062,0.5009365677833557,7.9913153648376465,8.984180794868735e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,6,3,0.8540635108947754,0.8535763025283813,13.591337203979492,9.74448653323634e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,6,4,0.8798398971557617,0.8872116804122925,8.22599983215332,9.371901796839666e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,6,5,0.8533227443695068,0.8645514845848083,10.518115997314453,9.333114121545805e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,6,7,0.8711119294166565,0.8754112124443054,8.700885772705078,1.0078463219542755e-06,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,7,0,0.8917384147644043,0.8848817348480225,17.855253219604492,9.477648745814804e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,7,1,0.5523895621299744,0.5626572370529175,8.982255935668945,8.774068191996776e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,7,2,0.8233218193054199,0.8308793306350708,10.185620307922363,8.929182513384148e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,7,3,0.7432406544685364,0.7484747171401978,9.12463665008545,8.748242521505745e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,7,4,0.8767791390419006,0.8776203393936157,11.506750106811523,9.526419262329e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,7,5,0.771746814250946,0.7924878001213074,6.438136577606201,8.909889288588602e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,weight_based,7,6,0.8593058586120605,0.8568868637084961,8.700874328613281,9.763446087163175e-07,0.0,0.0,0.0,0.0
natural_measured,confirmatory,0,activation_procrustes,0,1,0.9032978415489197,0.9972825646400452,1.0000005960464478,2.2621106836595573e-06,0.5636650025844574,0.525615955889225,0.6031992986798286,0.07758334279060353
natural_measured,confirmatory,0,activation_procrustes,0,2,0.8419855237007141,0.944918692111969,1.0000008344650269,1.7595062899999903e-06,0.5692529916763306,0.5368327915668487,0.6098772585391998,0.07304446697235112
natural_measured,confirmatory,0,activation_procrustes,0,3,0.9005516767501831,0.9807358384132385,1.0000007152557373,2.069405354632181e-06,0.5591133087873459,0.5131007507443428,0.6032403215765952,0.09013957083225244
natural_measured,confirmatory,0,activation_procrustes,0,4,0.4952975809574127,0.5243802666664124,1.0000007152557373,1.2995170663998579e-06,0.18167278468608855,0.16693212725222112,0.20394634976983067,0.03701422251760955
natural_measured,confirmatory,0,activation_procrustes,0,5,0.8732336759567261,0.969558596611023,1.0000007152557373,1.5875797316766693e-06,0.5624763250350953,0.5145200222730637,0.608586372435093,0.09406635016202924
natural_measured,confirmatory,0,activation_procrustes,0,6,0.8479189276695251,0.939837634563446,1.0000007152557373,1.7654226667218609e-06,0.5405858725309372,0.49117238223552706,0.5748921200633049,0.08371973782777786
natural_measured,confirmatory,0,activation_procrustes,0,7,0.8906890749931335,0.9730852842330933,1.0000008344650269,2.1024259240221e-06,0.5800669074058533,0.5463086545467377,0.6236135691404342,0.07730491459369648
natural_measured,confirmatory,0,activation_procrustes,1,0,0.7931241393089294,0.8717180490493774,1.0000005960464478,2.2620524759986438e-06,0.5666475594043732,0.5217180743813514,0.6199901908636093,0.09827211648225787
natural_measured,confirmatory,0,activation_procrustes,1,2,0.7618642449378967,0.85032057762146,1.0000008344650269,1.926756112879957e-06,0.5386838912963867,0.5089104264974594,0.5668302118778229,0.057919785380363464
natural_measured,confirmatory,0,activation_procrustes,1,3,0.7504494190216064,0.8298280835151672,1.0000009536743164,2.1519256279134424e-06,0.5092635661363601,0.4705714017152786,0.559823340177536,0.08925193846225737
natural_measured,confirmatory,0,activation_procrustes,1,4,0.766981840133667,0.8453283309936523,1.0000005960464478,1.7662852087596548e-06,0.5422423169016838,0.47577430829405787,0.6019132837653159,0.12613897547125807
natural_measured,confirmatory,0,activation_procrustes,1,5,0.7149185538291931,0.7929134368896484,1.0000007152557373,1.5817195162526332e-06,0.47384285032749174,0.4191648714244366,0.5243262737989426,0.105161402374506
natural_measured,confirmatory,0,activation_procrustes,1,6,0.771187424659729,0.8586020469665527,1.0000009536743164,1.681541448306234e-06,0.5437729567289352,0.5164994686841965,0.5933300018310547,0.07683053314685817
natural_measured,confirmatory,0,activation_procrustes,1,7,0.5671738386154175,0.6154565215110779,1.0000007152557373,1.4280527693699696e-06,0.21062398627400397,0.1937645073980093,0.2210387010127306,0.027274193614721304
natural_measured,confirmatory,0,activation_procrustes,2,0,0.7855900526046753,0.8659555912017822,1.0000007152557373,1.765323759173043e-06,0.5685705780982971,0.5244831636548042,0.6280878037214279,0.10360464006662373
natural_measured,confirmatory,0,activation_procrustes,2,1,0.8095793128013611,0.8915087580680847,1.0000008344650269,1.920729573612334e-06,0.5282262668013573,0.48306943401694297,0.5782384872436523,0.09516905322670938
natural_measured,confirmatory,0,activation_procrustes,2,3,0.8055307865142822,0.8696115612983704,1.0000005960464478,1.9227938992116833e-06,0.5264170452952385,0.4755539484322071,0.5718055069446564,0.09625155851244926
natural_measured,confirmatory,0,activation_procrustes,2,4,0.7610202431678772,0.8486685752868652,1.0000007152557373,1.7122025610660785e-06,0.54820975959301,0.5044690072536469,0.6053651705384254,0.10089616328477857
natural_measured,confirmatory,0,activation_procrustes,2,5,0.7898502945899963,0.8731113076210022,1.0000008344650269,1.777774514266639e-06,0.5205141201615333,0.47001525685191153,0.5506671100854874,0.08065185323357588
natural_measured,confirmatory,0,activation_procrustes,2,6,0.5170704126358032,0.547737181186676,1.0000007152557373,1.345642090200272e-06,0.1930929973721504,0.17942407839000224,0.20407321266829967,0.02464913427829743
natural_measured,confirmatory,0,activation_procrustes,2,7,0.7910110354423523,0.8614523410797119,1.0000008344650269,1.978674163183314e-06,0.5163267165422439,0.45919484198093413,0.5515912875533104,0.0923964455723763
natural_measured,confirmatory,0,activation_procrustes,3,0,0.7964657545089722,0.8702614307403564,1.0000009536743164,2.0689180928457063e-06,0.5672605067491532,0.5161824226379395,0.6099149823188782,0.09373255968093874
natural_measured,confirmatory,0,activation_procrustes,3,1,0.7559088468551636,0.8424183130264282,1.0000005960464478,2.151464741473319e-06,0.5031460657715797,0.444184747338295,0.5531646937131881,0.10897994637489311
natural_measured,confirmatory,0,activation_procrustes,3,2,0.7635694146156311,0.8420193791389465,1.0000005960464478,1.921265948112705e-06,0.5271563589572906,0.48528471440076826,0.5734282895922661,0.08814357519149785
natural_measured,confirmatory,0,activation_procrustes,3,4,0.787306547164917,0.867672860622406,1.0000008344650269,1.9716471797437407e-06,0.5607683628797531,0.5160626024007797,0.6046003267168999,0.08853772431612017
natural_measured,confirmatory,0,activation_procrustes,3,5,0.5760931372642517,0.6323809027671814,1.0000005960464478,1.257674284715904e-06,0.2210827201604843,0.20985247418284417,0.236688581854105,0.026836107671260823
natural_measured,confirmatory,0,activation_procrustes,3,6,0.7664755582809448,0.8333154916763306,1.0000008344650269,1.471189534640871e-06,0.48446364104747774,0.4430525228381157,0.5201461732387542,0.07709365040063854
natural_measured,confirmatory,0,activation_procrustes,3,7,0.7303829193115234,0.8079459071159363,1.0000005960464478,1.4142847248876933e-06,0.4673419460654259,0.41122443452477453,0.5079227209091186,0.09669828638434408
natural_measured,confirmatory,0,activation_procrustes,4,0,0.4964880049228668,0.5264455080032349,1.0000008344650269,1.301259999308968e-06,0.18551158979535104,0.17206693366169928,0.19573490172624589,0.023667968064546602
natural_measured,confirmatory,0,activation_procrustes,4,1,0.8756239414215088,0.9708992838859558,1.0000007152557373,1.7643909586695372e-06,0.5479118674993515,0.5105575814843177,0.5924246072769165,0.08186702579259875
natural_measured,confirmatory,0,activation_procrustes,4,2,0.8176113963127136,0.92970210313797,1.0000008344650269,1.7116655044446816e-06,0.5642119288444519,0.5244544833898545,0.6087220683693886,0.08426758497953413
natural_measured,confirmatory,0,activation_procrustes,4,3,0.8923351168632507,0.9816694259643555,1.0000005960464478,1.9762280771828955e-06,0.5597907096147537,0.5175433039665223,0.6158532664179801,0.09830996245145784
natural_measured,confirmatory,0,activation_procrustes,4,5,0.8652003407478333,0.977510392665863,1.0000005960464478,1.8653161077963887e-06,0.5596160098910332,0.49199673160910606,0.6159344717860221,0.12393774017691606
natural_measured,confirmatory,0,activation_procrustes,4,6,0.844491183757782,0.9494429230690002,1.0000007152557373,3.8350663089659065e-06,0.5758242756128311,0.5135811671614647,0.6298458963632584,0.11626472920179365
natural_measured,confirmatory,0,activation_procrustes,4,7,0.8788219094276428,0.978074848651886,1.0000005960464478,2.228908215329284e-06,0.5773264199495316,0.5320157393813133,0.6344235748052597,0.10240783542394638
natural_measured,confirmatory,0,activation_procrustes,5,0,0.7882506251335144,0.8598361015319824,1.0000005960464478,1.5833227280381834e-06,0.5638842642307281,0.527755756676197,0.6022736266255379,0.07451786994934084
natural_measured,confirmatory,0,activation_procrustes,5,1,0.7349880337715149,0.8044689893722534,1.0000007152557373,1.5835513522688416e-06,0.47108599692583086,0.41207838654518125,0.5259475916624069,0.11386920511722565
natural_measured,confirmatory,0,activation_procrustes,5,2,0.7641646862030029,0.8449090123176575,1.0000008344650269,1.7761786921255407e-06,0.5236292645335198,0.4736052848398685,0.5577425718307495,0.08413728699088097
natural_measured,confirmatory,0,activation_procrustes,5,3,0.5879877209663391,0.6320085525512695,1.0000007152557373,1.2604608627952985e-06,0.2225756026804447,0.20938496962189673,0.23353934064507484,0.024154371023178106
natural_measured,confirmatory,0,activation_procrustes,5,4,0.7791267037391663,0.8634873032569885,1.0000008344650269,1.8664231902221218e-06,0.5738853633403778,0.5280165761709213,0.612772062420845,0.08475548624992368
natural_measured,confirmatory,0,activation_procrustes,5,6,0.7688891291618347,0.8457146883010864,1.0000005960464478,1.6035231737987488e-06,0.5099053040146828,0.462812203168869,0.5540628209710121,0.09125061780214311
natural_measured,confirmatory,0,activation_procrustes,5,7,0.7649513483047485,0.8438611030578613,1.0000008344650269,1.41960401833785e-06,0.509458814561367,0.46571863144636155,0.5411703050136566,0.07545167356729504
natural_measured,confirmatory,0,activation_procrustes,6,0,0.778853714466095,0.856371283531189,1.0000005960464478,1.7649731489655096e-06,0.5515242338180542,0.5171953648328781,0.5968092024326325,0.07961383759975438
natural_measured,confirmatory,0,activation_procrustes,6,1,0.8067744374275208,0.8950415253639221,1.0000008344650269,1.6821459212224e-06,0.5512250423431396,0.5076616123318672,0.5949135139584542,0.08725190162658691
natural_measured,confirmatory,0,activation_procrustes,6,2,0.5090489387512207,0.5446034669876099,1.0000007152557373,1.34376352889376e-06,0.19011921361088752,0.17533425241708755,0.20205902941524984,0.02672477699816228
natural_measured,confirmatory,0,activation_procrustes,6,3,0.7960528135299683,0.8556992411613464,1.0000005960464478,1.4686397662444506e-06,0.48419085144996643,0.42216245606541636,0.5371638655662536,0.11500140950083726
natural_measured,confirmatory,0,activation_procrustes,6,4,0.7738458514213562,0.8617303967475891,1.0000007152557373,3.8347457120835315e-06,0.5753204554319382,0.5339016854763031,0.6120095774531364,0.07810789197683332
natural_measured,confirmatory,0,activation_procrustes,6,5,0.7824055552482605,0.8689442873001099,1.0000004768371582,1.6023901707740151e-06,0.5236107990145683,0.4851200066506863,0.5557386040687561,0.0706185974180698
natural_measured,confirmatory,0,activation_procrustes,6,7,0.8014748692512512,0.8760843276977539,1.0000005960464478,1.8113967144017806e-06,0.5417216509580612,0.5029177337884903,0.5823557406663895,0.07943800687789926
natural_measured,confirmatory,0,activation_procrustes,7,0,0.7835626006126404,0.8570020198822021,1.0000005960464478,2.0995626073272433e-06,0.5692464977502822,0.514947946369648,0.6130623489618301,0.09811440259218207
natural_measured,confirmatory,0,activation_procrustes,7,1,0.5682685971260071,0.6201127171516418,1.0000007152557373,1.4269209032136132e-06,0.21237329095602037,0.1954058900475502,0.23115602210164068,0.03575013205409047
natural_measured,confirmatory,0,activation_procrustes,7,2,0.7458271384239197,0.8278685808181763,1.0000008344650269,1.980474280571798e-06,0.5384556174278259,0.4954231396317482,0.5726689875125885,0.07724584788084032
natural_measured,confirmatory,0,activation_procrustes,7,3,0.726507306098938,0.8018918037414551,1.000001072883606,1.4145197155812639e-06,0.4682227686047554,0.4260942779481411,0.5220427498221397,0.09594847187399863
natural_measured,confirmatory,0,activation_procrustes,7,4,0.7712690830230713,0.8580173254013062,1.0000005960464478,2.2301817352854414e-06,0.5719074845314026,0.5368854582309723,0.6195275202393532,0.08264206200838087
natural_measured,confirmatory,0,activation_procrustes,7,5,0.7454995512962341,0.838032066822052,1.0000008344650269,1.4269065786720603e-06,0.5011964187026023,0.4388986073434353,0.5514558658003806,0.11255725845694536
natural_measured,confirmatory,0,activation_procrustes,7,6,0.7676010131835938,0.846774160861969,1.0000007152557373,1.8147582068195334e-06,0.5468965739011764,0.5119640573859214,0.5940014481544494,0.082037390768528
natural_measured,confirmatory,0,low_rank_subspace,0,1,0.9246301651000977,0.9537960290908813,988.5909423828125,0.6458283066749573,0.38003298342227937,0.35632943734526634,0.39885797947645185,0.04252854213118551
natural_measured,confirmatory,0,low_rank_subspace,0,2,0.90873122215271,0.9669879078865051,63.088558197021484,0.621329665184021,0.3909143924713135,0.35758972689509394,0.4311190821230411,0.07352935522794718
natural_measured,confirmatory,0,low_rank_subspace,0,3,0.9452288150787354,0.9574395418167114,212.2605438232422,0.6519681215286255,0.3935121983289719,0.3547423638403416,0.4227073207497597,0.06796495690941812
natural_measured,confirmatory,0,low_rank_subspace,0,4,0.4673037528991699,0.4920363128185272,13.563971519470215,0.24496546387672424,0.20991672053933144,0.17714217416942118,0.23311844430863857,0.05597627013921738
natural_measured,confirmatory,0,low_rank_subspace,0,5,0.8952639698982239,0.9374197721481323,191.21487426757812,0.6263399720191956,0.3720836117863655,0.3429723002016544,0.4295918732881545,0.08661957308650009
natural_measured,confirmatory,0,low_rank_subspace,0,6,0.891075849533081,0.9368554353713989,161.27587890625,0.5902377367019653,0.3570629209280014,0.30690026804804804,0.4085466332733631,0.10164636522531506
natural_measured,confirmatory,0,low_rank_subspace,0,7,0.9364259243011475,0.9560472369194031,593.9343872070312,0.6141202449798584,0.3826401188969612,0.32892088815569875,0.41853256449103354,0.08961167633533479
natural_measured,confirmatory,0,low_rank_subspace,1,0,0.8285326957702637,0.881619930267334,143.21995544433594,0.6176406741142273,0.4263443052768707,0.3825085163116455,0.46247233003377913,0.07996381372213363
natural_measured,confirmatory,0,low_rank_subspace,1,2,0.8036574125289917,0.858086884021759,74.69638061523438,0.5533331036567688,0.40093477070331573,0.3597550757229328,0.43901685550808905,0.07926177978515625
natural_measured,confirmatory,0,low_rank_subspace,1,3,0.776397705078125,0.8213616609573364,559.0128173828125,0.5500461459159851,0.3879078567028046,0.3626515619456768,0.41094422340393066,0.04829266145825384
natural_measured,confirmatory,0,low_rank_subspace,1,4,0.8044028282165527,0.85817551612854,55.47136306762695,0.5875999927520752,0.4248946189880371,0.38347910568118093,0.5118514411151408,0.12837233543395987
natural_measured,confirmatory,0,low_rank_subspace,1,5,0.7203209400177002,0.766061544418335,136.2388916015625,0.5251843929290771,0.3711298793554306,0.32128308787941934,0.42322403863072394,0.1019409507513046
natural_measured,confirmatory,0,low_rank_subspace,1,6,0.8089967370033264,0.8595722913742065,72.90474700927734,0.5667774081230164,0.39961517602205276,0.36483769342303274,0.4248975947499275,0.06005990132689476
natural_measured,confirmatory,0,low_rank_subspace,1,7,0.5513458251953125,0.5867621302604675,9.918718338012695,0.29059332609176636,0.24912382364273072,0.22777032479643822,0.2773831382393837,0.04961281344294549
natural_measured,confirmatory,0,low_rank_subspace,2,0,0.8482382893562317,0.8963795304298401,38.62678527832031,0.6115700006484985,0.4454640418291092,0.3754900611937046,0.48801418095827104,0.11252411976456644
natural_measured,confirmatory,0,low_rank_subspace,2,1,0.860317587852478,0.8951216340065002,119.17450714111328,0.5483632683753967,0.3706913679838181,0.34198586121201513,0.3936157159507275,0.051629854738712344
natural_measured,confirmatory,0,low_rank_subspace,2,3,0.8577302694320679,0.8788058757781982,74.93519592285156,0.5503524541854858,0.3652146190404892,0.3302009664475918,0.38989085182547567,0.05968988537788389
natural_measured,confirmatory,0,low_rank_subspace,2,4,0.8280377984046936,0.8781882524490356,52.50737380981445,0.5536723732948303,0.417344431579113,0.3722639515995979,0.4473003216087818,0.0750363700091839
natural_measured,confirmatory,0,low_rank_subspace,2,5,0.8387991189956665,0.8721543550491333,113.5526123046875,0.5468406677246094,0.3847957208752632,0.3380465514957905,0.41389162465929985,0.07584507316350936
natural_measured,confirmatory,0,low_rank_subspace,2,6,0.5009832978248596,0.5284445881843567,8.02278995513916,0.24715489149093628,0.22547797337174416,0.20406755730509757,0.2506263766437769,0.046558819338679336
natural_measured,confirmatory,0,low_rank_subspace,2,7,0.833401083946228,0.8592830896377563,139.3808135986328,0.5454738140106201,0.3528766125440598,0.3122162900865078,0.405643417686224,0.09342712759971616
natural_measured,confirmatory,0,low_rank_subspace,3,0,0.8278470039367676,0.8628114461898804,80.21839904785156,0.6498610377311707,0.41291275769472124,0.35484227538108826,0.4701516397297382,0.11530936434864997
natural_measured,confirmatory,0,low_rank_subspace,3,1,0.7797606587409973,0.8285036087036133,43.52927017211914,0.5276920199394226,0.36384971141815187,0.3290961794555187,0.41648503169417384,0.08738885223865511
natural_measured,confirmatory,0,low_rank_subspace,3,2,0.807418704032898,0.853666365146637,38.159156799316406,0.5764160752296448,0.38873453438282013,0.3386347971856594,0.43340853229165077,0.09477373510599135
natural_measured,confirmatory,0,low_rank_subspace,3,4,0.8351959586143494,0.8795381188392639,309.9122314453125,0.6287602782249451,0.4197064056992531,0.38940498158335685,0.45812754705548286,0.06872256547212602
natural_measured,confirmatory,0,low_rank_subspace,3,5,0.5494657754898071,0.5953147411346436,14.374354362487793,0.3336237072944641,0.247770793735981,0.23054290525615215,0.26877393275499345,0.0382310274988413
natural_measured,confirmatory,0,low_rank_subspace,3,6,0.7859592437744141,0.8326371908187866,75.23178100585938,0.5511420965194702,0.3714709967374802,0.33222445473074913,0.43643814772367473,0.1042136929929256
natural_measured,confirmatory,0,low_rank_subspace,3,7,0.7584860324859619,0.8026213049888611,242.32701110839844,0.4973584711551666,0.36078078001737596,0.3115902028977871,0.3998789831995964,0.08828878030180931
natural_measured,confirmatory,0,low_rank_subspace,4,0,0.4674738943576813,0.4938737452030182,13.2159423828125,0.23632147908210754,0.20789651945233345,0.17979419380426406,0.24407193660736082,0.06427774280309675
natural_measured,confirmatory,0,low_rank_subspace,4,1,0.9066261053085327,0.9422400593757629,85.14894104003906,0.5858590006828308,0.3618160396814346,0.32414562702178956,0.3939578518271446,0.06981222480535504
natural_measured,confirmatory,0,low_rank_subspace,4,2,0.8847067356109619,0.9477545022964478,31.81391143798828,0.5793383121490479,0.3526325270533562,0.3039608165621758,0.3942562691867351,0.09029545262455935
natural_measured,confirmatory,0,low_rank_subspace,4,3,0.9479740858078003,0.9636931419372559,79.64159393310547,0.6267967820167542,0.368805493414402,0.3219572387635708,0.4128646545112133,0.0909074157476425
natural_measured,confirmatory,0,low_rank_subspace,4,5,0.9010412693023682,0.9410249590873718,366.13665771484375,0.5987020134925842,0.3574963167309761,0.31900430098176,0.38285726010799404,0.06385295912623401
natural_measured,confirmatory,0,low_rank_subspace,4,6,0.8966665863990784,0.9521278142929077,38.750885009765625,0.5661875605583191,0.3478515237569809,0.31006027609109876,0.39390102177858355,0.08384074568748479
natural_measured,confirmatory,0,low_rank_subspace,4,7,0.9442402124404907,0.9770155549049377,84.15531921386719,0.5710219144821167,0.35778400748968125,0.3248475052416325,0.38823746144771576,0.06338995620608329
natural_measured,confirmatory,0,low_rank_subspace,5,0,0.8227723836898804,0.8551482558250427,246.0165252685547,0.6196484565734863,0.4026419833302498,0.3588837534189224,0.4420706436038017,0.08318689018487929
natural_measured,confirmatory,0,low_rank_subspace,5,1,0.7468069791793823,0.7787137627601624,1875.8876953125,0.4802401661872864,0.35062896758317946,0.32437425553798677,0.3648268707096577,0.040452615171670925
natural_measured,confirmatory,0,low_rank_subspace,5,2,0.8015512824058533,0.8351800441741943,4555.99658203125,0.5444619655609131,0.3818418085575104,0.34568513184785843,0.4136569269001484,0.06797179505228995
natural_measured,confirmatory,0,low_rank_subspace,5,3,0.5691964030265808,0.6018755435943604,15.649818420410156,0.30822139978408813,0.25416101738810537,0.2285251259803772,0.2803060881793499,0.051780962198972685
natural_measured,confirmatory,0,low_rank_subspace,5,4,0.8261755704879761,0.8654975891113281,136.8699188232422,0.579435408115387,0.38203475922346114,0.35357979983091353,0.40963787510991095,0.05605807527899742
