evidence_label,mode,corpus_seed,transition_method,selected_transition_method,loop_name,loop_vertices,identity_distance,connection_synchronization_residual,group_element_classification,spectral_radius,mean_eigenvalue_modulus,mean_absolute_eigenphase,trace_over_dimension_real,trace_over_dimension_imag
natural_measured,confirmatory,1,activation_procrustes,False,rotation_cycle,0-1-2-3-0,0.6869625449180603,0.3299764365489994,unclassified_feature_space_operator,1.000000409393212,1.0000000965887328,0.516998118483682,0.764041372574866,0.0
natural_measured,confirmatory,1,activation_procrustes,False,reflection_rotation_cycle,0-4-1-5-0,0.6370091438293457,0.3299764365489994,unclassified_feature_space_operator,1.0000002856134955,1.0000000547117889,0.4642921925354373,0.797109768725932,0.0
natural_measured,confirmatory,1,activation_procrustes,False,rotation_reflection_commutator,commutator,0.7155997157096863,0.3299764365489994,commutator_operator,1.0000010668213684,1.0000005031456498,0.4959981152598695,0.7439590832218526,0.0
natural_measured,confirmatory,1,low_rank_subspace,False,triangle_rotation,0-1-2-0,0.7492714524269104,0.3853918287370886,unclassified_feature_space_operator,1.1335534988052118,0.811652241408739,0.24807325286271198,0.7897676397114997,-1.734723475976807e-18
natural_measured,confirmatory,1,low_rank_subspace,False,triangle_reflection,0-4-5-0,0.6931441426277161,0.3853918287370886,unclassified_feature_space_operator,1.3179668113264416,0.856232400386439,0.22118285078023783,0.8380361953750253,8.673617379884035e-19
natural_measured,confirmatory,1,low_rank_subspace,False,rotation_cycle,0-1-2-3-0,0.7959741353988647,0.3853918287370886,unclassified_feature_space_operator,1.5100372901923889,0.7766898798342534,0.26203117813532245,0.7553396066650748,3.469446951953614e-18
natural_measured,confirmatory,1,low_rank_subspace,False,reflection_rotation_cycle,0-4-1-5-0,0.7755552530288696,0.3853918287370886,unclassified_feature_space_operator,1.4915411219129975,0.8030621159374247,0.2722756553322572,0.7771487766876817,0.0
natural_measured,confirmatory,1,low_rank_subspace,False,rotation_reflection_commutator,commutator,67018.7421875,0.3853918287370886,commutator_operator,89792.0511244356,1440.054667098804,0.33711133150985634,1419.8041270971296,-6.678685382510707e-17
natural_measured,confirmatory,1,joint_weight_activation,False,triangle_rotation,0-1-2-0,0.5456717014312744,0.24505577036844833,unclassified_feature_space_operator,1.000000251250787,0.9999999945383578,0.35391074611939016,0.8511211918666963,0.0
natural_measured,confirmatory,1,joint_weight_activation,False,triangle_reflection,0-4-5-0,0.32927578687667847,0.24505577036844833,unclassified_feature_space_operator,1.0000003399423538,1.0000001013577373,0.1870499893288805,0.9457888379693037,0.0
natural_measured,confirmatory,1,joint_weight_activation,False,rotation_cycle,0-1-2-3-0,0.5470717549324036,0.24505577036844833,unclassified_feature_space_operator,1.0000002109218786,0.999999995406938,0.3625537388445176,0.850356172770262,0.0
natural_measured,confirmatory,1,joint_weight_activation,False,reflection_rotation_cycle,0-4-1-5-0,0.502562940120697,0.24505577036844833,unclassified_feature_space_operator,1.0000004090107657,1.0000001323508532,0.31738600241511156,0.8737153243273497,0.0
natural_measured,confirmatory,1,joint_weight_activation,False,rotation_reflection_commutator,commutator,0.5452847480773926,0.24505577036844833,commutator_operator,1.00000088102862,1.0000004968103604,0.3089558474069468,0.851332788355649,0.0
natural_measured,confirmatory,2,weight_based,True,triangle_rotation,0-1-2-0,1.188173087030009e-06,0.03307038369322462,unclassified_feature_space_operator,1.0000012172488972,1.0000000381843477,4.040691018725842e-07,1.000000038184225,3.308722450212111e-24
natural_measured,confirmatory,2,weight_based,True,triangle_reflection,0-4-5-0,1.232929207617417e-06,0.03307038369322462,unclassified_feature_space_operator,1.0000011018685686,1.0000000521541998,4.2119414326911547e-07,1.0000000521540635,0.0
natural_measured,confirmatory,2,weight_based,True,rotation_cycle,0-1-2-3-0,1.3903118087910116e-06,0.03307038369322462,unclassified_feature_space_operator,1.000001550684833,1.0000000707806884,4.6665262131373115e-07,1.0000000707805157,0.0
natural_measured,confirmatory,2,weight_based,True,reflection_rotation_cycle,0-4-1-5-0,1.5300598761314177e-06,0.03307038369322462,unclassified_feature_space_operator,1.0000014694368826,1.0000000931324247,4.737658145679161e-07,1.000000093132257,0.0
natural_measured,confirmatory,2,weight_based,True,rotation_reflection_commutator,commutator,1.058065208781045e-06,0.03307038369322462,commutator_operator,1.0000014911169854,1.0000003641471986,3.0564529652771076e-07,1.000000364147127,-4.963083675318166e-24
natural_measured,confirmatory,2,activation_procrustes,False,triangle_rotation,0-1-2-0,0.6670068502426147,0.32791585980781485,unclassified_feature_space_operator,1.0000005012485447,1.0000001861178278,0.48769604338416817,0.7775511164218191,0.0
natural_measured,confirmatory,2,activation_procrustes,False,triangle_reflection,0-4-5-0,0.399188369512558,0.32791585980781485,unclassified_feature_space_operator,1.0000001571113561,0.999999933318703,0.2671589086653132,0.9203242491930727,0.0
natural_measured,confirmatory,2,activation_procrustes,False,rotation_cycle,0-1-2-3-0,0.676959753036499,0.32791585980781485,unclassified_feature_space_operator,1.0000005904402078,1.0000002400507264,0.5092114149067455,0.7708629793487491,0.0
natural_measured,confirmatory,2,activation_procrustes,False,reflection_rotation_cycle,0-4-1-5-0,0.6326944828033447,0.32791585980781485,unclassified_feature_space_operator,1.0000004464460985,0.9999999801619684,0.461401152121159,0.7998488368466492,0.0
