seed,batch_size,component,cold_start_latency_ms,warm_start_latency_ms,latency_q1_ms,latency_q3_ms,warmups,timed_repetitions
20,32,ordinary_chart_model,0.9809578768908978,1.5384164871647954,1.4600316062569618,1.7059266683645546,10,100
20,32,canonical_branch_evaluation,85.14987491071224,79.25670896656811,75.01730212243274,83.8075100327842,10,100
20,32,specialized_branch_evaluation,11.584999971091747,8.69633350521326,7.930947933346033,9.721948008518666,10,100
20,32,soft_routing,0.2004159614443779,0.035458593629300594,0.035125063732266426,0.037385616451501846,10,100
20,32,hard_routing,0.12012501247227192,0.01795799471437931,0.017822720110416412,0.018041871953755617,10,100
20,32,feature_retransport_pool,0.4912090953439474,0.18352095503360033,0.18295785412192345,0.2059586113318801,10,100
20,128,transformation,2.2686670999974012,0.6034165853634477,0.5517182289622724,0.7108960999175906,10,100
20,128,equivariant_chart_model,12.577041983604431,8.27347906306386,8.129832684062421,8.627875009551644,10,100
20,128,ordinary_chart_model,2.365292049944401,2.545311930589378,1.7085419385693967,3.1350412173196673,10,100
20,128,canonical_branch_evaluation,136.0144168138504,136.3036665134132,133.64836433902383,139.39568755449727,10,100
20,128,specialized_branch_evaluation,13.661124976351857,12.890937039628625,11.505135800689459,13.857801968697459,10,100
20,128,soft_routing,0.13254210352897644,0.04010449629276991,0.0397807452827692,0.0485831405967474,10,100
20,128,hard_routing,0.12949993833899498,0.023979460820555687,0.023697735741734505,0.02429122105240822,10,100
20,128,feature_retransport_pool,1.54037494212389,0.4057501209899783,0.33013534266501665,0.4596352227963507,10,100
21,1,transformation,0.11950009502470493,0.0314170029014349,0.031250063329935074,0.03183289663866162,10,100
21,1,equivariant_chart_model,2.9591249767690897,2.9017289634793997,2.8711563209071755,2.930906368419528,10,100
21,1,ordinary_chart_model,0.8557499386370182,0.7956244517117739,0.7685524760745466,0.8482497651129961,10,100
21,1,canonical_branch_evaluation,32.683624885976315,25.62966651748866,24.117333814501762,45.18563597230241,10,100
21,1,specialized_branch_evaluation,2.8509998228400946,2.7573754778131843,2.728447609115392,2.813854138366878,10,100
21,1,soft_routing,0.06583286449313164,0.008667120710015297,0.008665956556797028,0.008708098903298378,10,100
21,1,hard_routing,0.04483293741941452,0.005771522410213947,0.005334150046110153,0.012707896530628204,10,100
21,1,feature_retransport_pool,0.09091687388718128,0.03783300053328276,0.03758375532925129,0.03795791417360306,10,100
21,8,transformation,0.13366690836846828,0.05452055484056473,0.05425000563263893,0.058957841247320175,10,100
21,8,equivariant_chart_model,3.1715829391032457,2.4518955033272505,2.3798857582733035,2.5216456851921976,10,100
21,8,ordinary_chart_model,0.799959059804678,0.7688755868002772,0.7496559410355985,0.7889787666499615,10,100
21,8,canonical_branch_evaluation,27.17912499792874,47.26622952148318,34.47606245754287,56.999374530278146,10,100
21,8,specialized_branch_evaluation,4.195749992504716,3.67539597209543,3.414990031160414,4.194187349639833,10,100
21,8,soft_routing,0.1029579434543848,0.016167061403393745,0.016124919056892395,0.016291160136461258,10,100
21,8,hard_routing,0.07837498560547829,0.0100000761449337,0.00995793379843235,0.010083371307700872,10,100
21,8,feature_retransport_pool,0.19816611893475056,0.05929195322096348,0.059156445786356926,0.059427227824926376,10,100
21,32,transformation,0.3852499648928642,0.22950046695768833,0.1994897611439228,0.23810338461771607,10,100
21,32,equivariant_chart_model,4.843209171667695,3.320500021800399,3.2017494668252766,3.9478017133660614,10,100
21,32,ordinary_chart_model,2.5847498327493668,1.1119164992123842,1.0695412056520581,1.1621243902482092,10,100
21,32,canonical_branch_evaluation,49.27575006149709,80.01079189125448,73.771083552856,83.83129176218063,10,100
21,32,specialized_branch_evaluation,10.578250046819448,7.979979505762458,7.298010459635407,9.135416883509606,10,100
21,32,soft_routing,0.13287505134940147,0.028750160709023476,0.028655689675360918,0.02892734482884407,10,100
21,32,hard_routing,0.10220916010439396,0.01789606176316738,0.017707934603095055,0.02284417860209942,10,100
21,32,feature_retransport_pool,0.4028750117868185,0.18179090693593025,0.18136441940441728,0.22051046835258603,10,100
21,128,transformation,1.6447082161903381,0.5824164254590869,0.5549063207581639,0.6066877394914627,10,100
21,128,equivariant_chart_model,11.492707999423146,8.489436935633421,7.787854527123272,8.935552381444722,10,100
21,128,ordinary_chart_model,2.2475000005215406,2.9230830259621143,2.5995206087827682,3.349676844663918,10,100
21,128,canonical_branch_evaluation,133.61704093404114,133.6190829752013,121.11518712481484,139.22533323056996,10,100
21,128,specialized_branch_evaluation,12.901708949357271,12.745312647894025,11.873614392243326,13.474364823196083,10,100
21,128,soft_routing,0.31987507827579975,0.048291985876858234,0.0475000124424696,0.04979129880666733,10,100
21,128,hard_routing,0.15849992632865906,0.023916945792734623,0.023707980290055275,0.024499895516783,10,100
21,128,feature_retransport_pool,1.3343330938369036,0.45339553616940975,0.3987815580330789,0.521239242516458,10,100
22,1,transformation,0.0855419784784317,0.031207920983433723,0.03104214556515217,0.03341631963849068,10,100
22,1,equivariant_chart_model,3.345833159983158,2.901145489886403,2.8641566168516874,2.955624891910702,10,100
22,1,ordinary_chart_model,0.9097091387957335,0.7133330218493938,0.6906561320647597,0.7823025807738304,10,100
22,1,canonical_branch_evaluation,27.700583916157484,43.32922899629921,34.88530224421993,48.923916765488684,10,100
22,1,specialized_branch_evaluation,2.9157090466469526,4.375583026558161,3.0536454869434237,5.085708398837596,10,100
22,1,soft_routing,0.19766599871218204,0.025458517484366894,0.02537504769861698,0.025582965463399887,10,100
22,1,hard_routing,0.10916590690612793,0.015541911125183105,0.015458033885806799,0.015624857041984797,10,100
22,1,feature_retransport_pool,0.15095900744199753,0.04600000102072954,0.045791734009981155,0.04616612568497658,10,100
22,8,transformation,0.22529205307364464,0.0813750084489584,0.08124997839331627,0.08162489393725991,10,100
22,8,equivariant_chart_model,4.132583970203996,2.5762085570022464,2.479156479239464,3.0740522197447717,10,100
22,8,ordinary_chart_model,0.8713339921087027,0.806583440862596,0.786155927926302,0.8517186506651342,10,100
22,8,canonical_branch_evaluation,29.960958985611796,50.47345836646855,36.16542712552473,59.04307262971997,10,100
22,8,specialized_branch_evaluation,7.901125121861696,6.814437452703714,5.997437285259366,7.716416846960783,10,100
22,8,soft_routing,0.13504200614988804,0.02637505531311035,0.011729251127690077,0.033594376873224974,10,100
22,8,hard_routing,0.043582869693636894,0.0073749106377363205,0.007292022928595543,0.01621851697564125,10,100
22,8,feature_retransport_pool,0.1529997680336237,0.052770599722862244,0.04332279786467552,0.09509356459602714,10,100
22,32,transformation,0.6377499084919691,0.20249956287443638,0.20028086146339774,0.23101037368178368,10,100
22,32,equivariant_chart_model,4.943749867379665,3.723124973475933,3.465302346739918,3.8893018499948084,10,100
22,32,ordinary_chart_model,1.076333224773407,1.1232085525989532,1.0573122999630868,1.1852919706143439,10,100
22,32,canonical_branch_evaluation,48.400041880086064,78.4079791046679,71.65071839699522,83.09235406341031,10,100
22,32,specialized_branch_evaluation,10.017875116318464,8.28570791054517,7.632041990291327,9.492770535871387,10,100
22,32,soft_routing,0.16129110008478165,0.028708018362522125,0.028624897822737694,0.028802314773201942,10,100
22,32,hard_routing,0.08441600948572159,0.01777044963091612,0.017666956409811974,0.01795799471437931,10,100
22,32,feature_retransport_pool,0.3800841514021158,0.1563960686326027,0.15561486361548305,0.1818023156374693,10,100
22,128,transformation,2.6973749045282602,0.6203334778547287,0.5383234820328653,0.735802692361176,10,100
22,128,equivariant_chart_model,12.245458085089922,8.309187949635088,8.166541752871126,8.747687272261828,10,100
22,128,ordinary_chart_model,1.8941669259220362,2.3294794373214245,2.018083236180246,3.151030745357275,10,100
22,128,canonical_branch_evaluation,134.43058403208852,137.47031253296882,133.41884431429207,140.9918536664918,10,100
22,128,specialized_branch_evaluation,17.32520805671811,11.240291991271079,7.7161036897450686,12.836343725211918,10,100
22,128,soft_routing,0.08545792661607265,0.0208334531635046,0.020791019778698683,0.020916108042001724,10,100
22,128,hard_routing,0.07616705261170864,0.012958538718521595,0.012875068932771683,0.013042008504271507,10,100
22,128,feature_retransport_pool,0.7005000952631235,0.3284788690507412,0.2868542796932161,0.3470414085313678,10,100
23,1,transformation,0.2448330633342266,0.02829195000231266,0.028125010430812836,0.029468443244695663,10,100
23,1,equivariant_chart_model,3.0999581795185804,2.50547903124243,2.468448074068874,2.626052184496075,10,100
23,1,ordinary_chart_model,0.7189158350229263,0.6810625782236457,0.6728646694682539,0.6970837712287903,10,100
23,1,canonical_branch_evaluation,25.685582775622606,36.01502103265375,29.997135454323143,44.39978173468262,10,100
23,1,specialized_branch_evaluation,3.0382920522242785,4.175562527962029,3.3589271479286253,5.127375130541623,10,100
23,1,soft_routing,0.18066703341901302,0.01033395528793335,0.010292045772075653,0.010417075827717781,10,100
23,1,hard_routing,0.0944170169532299,0.006292015314102173,0.006250105798244476,0.00634416937828064,10,100
23,1,feature_retransport_pool,0.12804195284843445,0.017916550859808922,0.017708109226077795,0.01900014467537403,10,100
23,8,transformation,0.16704201698303223,0.04708406049758196,0.04691659705713391,0.04724995233118534,10,100
23,8,equivariant_chart_model,2.382666803896427,2.1490835351869464,2.124979393556714,2.2082189680077136,10,100
23,8,ordinary_chart_model,0.731125008314848,0.7183750858530402,0.6702184909954667,0.7795939454808831,10,100
23,8,canonical_branch_evaluation,30.256374971941113,52.142541971988976,41.46295826649293,60.108135687187314,10,100
23,8,specialized_branch_evaluation,2.9342921916395426,6.21485395822674,5.2362289861775935,6.7519888980314136,10,100
23,8,soft_routing,0.13399985618889332,0.016208505257964134,0.01612515188753605,0.01633330248296261,10,100
23,8,hard_routing,0.1046669203788042,0.010040821507573128,0.009916955605149269,0.010177260264754295,10,100
23,8,feature_retransport_pool,2.6963751297444105,0.06831251084804535,0.06808317266404629,0.06849993951618671,10,100
23,32,transformation,0.34795794636011124,0.1606455771252513,0.15845888992771506,0.17801049398258328,10,100
23,32,equivariant_chart_model,4.605707945302129,3.8157084491103888,3.6956457188352942,4.105896397959441,10,100
23,32,ordinary_chart_model,1.2112909462302923,1.0907500982284546,1.0604585404507816,1.1724375654011965,10,100
23,32,canonical_branch_evaluation,46.80620785802603,79.06833349261433,74.2255414952524,81.33119757985696,10,100
23,32,specialized_branch_evaluation,12.327875010669231,7.507728994823992,7.011323294136673,8.77978146309033,10,100
23,32,soft_routing,0.2750419080257416,0.028812442906200886,0.020405743271112442,0.02901040716096759,10,100
23,32,hard_routing,0.17662509344518185,0.012499978765845299,0.012458011042326689,0.012624834198504686,10,100
23,32,feature_retransport_pool,1.7618751153349876,0.15600002370774746,0.15566661022603512,0.15894812531769276,10,100
23,128,transformation,2.504499861970544,0.6239375798031688,0.5333644803613424,0.7173334597609937,10,100
23,128,equivariant_chart_model,12.433583149686456,8.816853980533779,8.203166886232793,9.83899988932535,10,100
23,128,ordinary_chart_model,2.1829160396009684,2.9167913598939776,2.6102812262251973,3.352499450556934,10,100
23,128,canonical_branch_evaluation,137.96795904636383,138.6784790083766,134.25409351475537,141.79188542766497,10,100
23,128,specialized_branch_evaluation,7.128041936084628,12.377021019347012,10.875843523535877,13.773572631180286,10,100
23,128,soft_routing,0.46274997293949127,0.04795799031853676,0.039624981582164764,0.05265622166916728,10,100
23,128,hard_routing,0.442874850705266,0.02485397271811962,0.0238749198615551,0.030624913051724434,10,100
23,128,feature_retransport_pool,2.951292088255286,0.4557706415653229,0.4028230323456228,0.5265004001557827,10,100
24,1,transformation,0.08279108442366123,0.029250048100948334,0.02916669473052025,0.029458024073392153,10,100
24,1,equivariant_chart_model,2.9509589076042175,2.4690834106877446,2.4376250221394002,2.4894275120459497,10,100
24,1,ordinary_chart_model,0.6828331388533115,0.6772290216758847,0.6701459642499685,0.6869895732961595,10,100
24,1,canonical_branch_evaluation,23.682083003222942,23.985875071957707,23.037301958538592,24.443103931844234,10,100
24,1,specialized_branch_evaluation,3.008625004440546,2.7877289103344083,2.6844480889849365,2.8623754042200744,10,100
24,1,soft_routing,0.8406250271946192,0.008709030225872993,0.008707866072654724,0.008790986612439156,10,100
24,1,hard_routing,0.6971668917685747,0.005499925464391708,0.005332985892891884,0.00558304600417614,10,100
24,1,feature_retransport_pool,0.0738748349249363,0.016229460015892982,0.015832949429750443,0.016292091459035873,10,100
24,8,transformation,0.25949999690055847,0.09366706945002079,0.09337509982287884,0.10877061868086457,10,100
24,8,equivariant_chart_model,3.9619160816073418,2.212916617281735,2.179364499170333,2.9977288795635104,10,100
24,8,ordinary_chart_model,0.778124900534749,0.7849584799259901,0.7393123814836144,0.8420941303484142,10,100
24,8,canonical_branch_evaluation,32.33729093335569,49.50462491251528,37.641760252881795,59.8487087409012,10,100
24,8,specialized_branch_evaluation,8.5914998780936,5.037562572397292,3.874291607644409,5.966041178908199,10,100
24,8,soft_routing,0.21358393132686615,0.033624935895204544,0.03337487578392029,0.03383401781320572,10,100
24,8,hard_routing,0.1741668675094843,0.016250181943178177,0.016167061403393745,0.016415957361459732,10,100
24,8,feature_retransport_pool,1.1597499251365662,0.09514600969851017,0.07858383469283581,0.09566691005602479,10,100
24,32,transformation,0.6044590845704079,0.23172900546342134,0.20164524903520942,0.23700972087681293,10,100
24,32,equivariant_chart_model,7.013833150267601,3.2439579954370856,3.0961664742790163,3.869406704325229,10,100
24,32,ordinary_chart_model,1.051583094522357,1.0952709708362818,1.0524476529099047,1.154604193288833,10,100
24,32,canonical_branch_evaluation,50.840041832998395,75.57777094189078,67.02746864175424,80.56770852999762,10,100
24,32,specialized_branch_evaluation,8.500041905790567,8.069416391663253,7.158552412874997,9.46301023941487,10,100
24,32,soft_routing,0.2948339097201824,0.01797894947230816,0.017625046893954277,0.03581284545361996,10,100
24,32,hard_routing,0.11645909398794174,0.010791933164000511,0.010708114132285118,0.01095794141292572,10,100
24,32,feature_retransport_pool,1.6271250788122416,0.12089603114873171,0.10933401063084602,0.12146937660872936,10,100
24,128,transformation,1.4278329908847809,0.489042024128139,0.47114596236497164,0.5724584916606545,10,100
24,128,equivariant_chart_model,13.902083039283752,8.262270945124328,8.178343530744314,8.658187405671924,10,100
24,128,ordinary_chart_model,1.9009581301361322,2.3045209236443043,1.8897293484769762,2.833343460224569,10,100
24,128,canonical_branch_evaluation,133.50037508644164,137.03316648025066,132.7428438817151,140.317510580644,10,100
24,128,specialized_branch_evaluation,12.447334127500653,13.223937479779124,11.807292175944895,14.347635267768055,10,100
24,128,soft_routing,0.2655831631273031,0.03952044062316418,0.03931229002773762,0.04774989793077111,10,100
24,128,hard_routing,0.07162499241530895,0.008209026418626308,0.008125090971589088,0.008333008736371994,10,100
24,128,feature_retransport_pool,1.2750420719385147,0.2584585454314947,0.2581658773124218,0.25939574697986245,10,100
25,1,transformation,0.0865831971168518,0.03116705920547247,0.03108399687334895,0.031290866900235415,10,100
25,1,equivariant_chart_model,3.2179998233914375,2.9018126660957932,2.872593468055129,2.9445309774018824,10,100
25,1,ordinary_chart_model,0.8128751069307327,0.8156255353242159,0.7900417549535632,0.8568541961722076,10,100
25,1,canonical_branch_evaluation,30.22191720083356,36.81768709793687,27.7438749326393,43.6452396097593,10,100
25,1,specialized_branch_evaluation,3.693500068038702,5.5780630791559815,4.703052283730358,6.008145748637617,10,100
25,1,soft_routing,0.27783378027379513,0.02545793540775776,0.0253340695053339,0.025541987270116806,10,100
25,1,hard_routing,0.11362507939338684,0.015500001609325409,0.015405705198645592,0.015625031664967537,10,100
25,1,feature_retransport_pool,0.18500001169741154,0.04595797508955002,0.04579196684062481,0.0461251474916935,10,100
25,8,transformation,0.24674995802342892,0.09452097583562136,0.0834898091852665,0.09529129602015018,10,100
25,8,equivariant_chart_model,4.324000095948577,2.541958470828831,2.425801591016352,2.8230418683961034,10,100
25,8,ordinary_chart_model,0.9898338466882706,0.822666916064918,0.8078641840256751,0.8552289218641818,10,100
25,8,canonical_branch_evaluation,27.22591580823064,33.58954144641757,29.36209348263219,44.82652043225244,10,100
25,8,specialized_branch_evaluation,7.845374988391995,6.246603326871991,4.839448549319059,7.444291957654059,10,100
25,8,soft_routing,0.1263751182705164,0.027729547582566738,0.026541994884610176,0.0280829262919724,10,100
25,8,hard_routing,0.08116592653095722,0.01645856536924839,0.016291625797748566,0.016677193343639374,10,100
25,8,feature_retransport_pool,0.7674999069422483,0.0830204226076603,0.08248956874012947,0.08401036029681563,10,100
25,32,transformation,0.4159579984843731,0.11133297812193632,0.11103070573881269,0.11334358714520931,10,100
25,32,equivariant_chart_model,5.8569591492414474,3.132645972073078,3.044437966309488,3.3387078437954187,10,100
25,32,ordinary_chart_model,0.9665419347584248,1.7357293982058764,1.6413232078775764,1.9142809906043112,10,100
25,32,canonical_branch_evaluation,78.65574979223311,73.99693748448044,62.1432188199833,80.87558357510716,10,100
25,32,specialized_branch_evaluation,9.02633392252028,8.662708569318056,7.763375469949096,10.003573552239686,10,100
25,32,soft_routing,0.2795408945530653,0.02941652201116085,0.029281480237841606,0.029542017728090286,10,100
25,32,hard_routing,0.13541686348617077,0.012416974641382694,0.01237494871020317,0.012499978765845299,10,100
25,32,feature_retransport_pool,2.287041861563921,0.18137507140636444,0.18095900304615498,0.21930242655798793,10,100
25,128,transformation,1.7954581417143345,0.5689164390787482,0.5368957645259798,0.6224372773431242,10,100
25,128,equivariant_chart_model,12.357458006590605,8.361667045392096,8.177739742677659,9.193885722197592,10,100
25,128,ordinary_chart_model,2.8041249606758356,2.39235395565629,1.974239305127412,3.1839996809139848,10,100
25,128,canonical_branch_evaluation,137.4452079180628,135.75606257654727,132.16739584458992,139.1623014351353,10,100
25,128,specialized_branch_evaluation,12.682083062827587,12.329499935731292,11.409843224100769,13.36688525043428,10,100
25,128,soft_routing,0.35066716372966766,0.048145418986678123,0.047791749238967896,0.06159330951049924,10,100
25,128,hard_routing,0.1024159137159586,0.00816606916487217,0.008084054570645094,0.008208910003304482,10,100
25,128,feature_retransport_pool,1.3552079908549786,0.260709086433053,0.2603749744594097,0.26145827723667026,10,100
26,1,transformation,0.27916603721678257,0.03139558248221874,0.031250063329935074,0.03150012344121933,10,100
26,1,equivariant_chart_model,2.9700419399887323,2.886791480705142,2.8395208646543324,2.9596248059533536,10,100
26,1,ordinary_chart_model,0.8371670264750719,0.7334795081987977,0.6350931944325566,0.7934894529171288,10,100
26,1,canonical_branch_evaluation,25.676083052530885,35.605603945441544,26.828375353943557,42.50116675393656,10,100
26,1,specialized_branch_evaluation,6.202250020578504,5.645458470098674,4.1942811803892255,6.5593127510510385,10,100
26,1,soft_routing,1.9268749747425318,0.032542040571570396,0.025333778467029333,0.03296928480267525,10,100
26,1,hard_routing,2.196250017732382,0.01579197123646736,0.015614787116646767,0.016594305634498596,10,100
26,1,feature_retransport_pool,0.14820904470980167,0.0462500611320138,0.046083005145192146,0.04691589856520295,10,100
26,8,transformation,0.15287497080862522,0.0452499371021986,0.045082997530698776,0.045416876673698425,10,100
26,8,equivariant_chart_model,2.5912499986588955,2.1898328559473157,2.175031288061291,2.2153229801915586,10,100
26,8,ordinary_chart_model,0.7352500688284636,0.7372085237875581,0.7259687408804893,0.74344826862216,10,100
26,8,canonical_branch_evaluation,26.23983286321163,49.59335399325937,37.615874665789306,59.32198982918635,10,100
26,8,specialized_branch_evaluation,3.1282079871743917,5.114728934131563,3.7954685976728797,5.9686144813895226,10,100
26,8,soft_routing,0.06745895370841026,0.011707888916134834,0.011665979400277138,0.011750031262636185,10,100
26,8,hard_routing,0.06687501445412636,0.0072089023888111115,0.007166992872953415,0.0072908587753772736,10,100
26,8,feature_retransport_pool,0.15300000086426735,0.07860432378947735,0.07836450822651386,0.07875007577240467,10,100
26,32,transformation,0.2935419324785471,0.1346454955637455,0.12745801359415054,0.13675005175173283,10,100
26,32,equivariant_chart_model,4.460624884814024,3.8444165838882327,3.5239996504969895,4.1136359795928,10,100
26,32,ordinary_chart_model,1.034833025187254,1.09579146374017,1.063239003997296,1.1580202844925225,10,100
26,32,canonical_branch_evaluation,48.094250028952956,79.6203336212784,71.48505205987021,85.10032307822257,10,100
26,32,specialized_branch_evaluation,10.802584001794457,8.54160450398922,7.502041757106781,9.450916724745184,10,100
26,32,soft_routing,0.1998748630285263,0.028959009796380997,0.028708018362522125,0.04458293551579118,10,100
26,32,hard_routing,0.10750000365078449,0.017833197489380836,0.017655605915933847,0.022625084966421127,10,100
26,32,feature_retransport_pool,0.9361251723021269,0.1816874137148261,0.1812500413507223,0.22070808336138725,10,100
26,128,transformation,1.655916916206479,0.5384581163525581,0.5170937511138618,0.597802281845361,10,100
26,128,equivariant_chart_model,12.408208101987839,8.151312009431422,7.977895380463451,9.137635002844036,10,100
26,128,ordinary_chart_model,1.6954171005636454,1.7696873983368278,1.69713533250615,1.895406050607562,10,100
26,128,canonical_branch_evaluation,98.53895800188184,135.58183296117932,131.28618750488386,139.93452122667804,10,100
26,128,specialized_branch_evaluation,13.57666589319706,12.696583406068385,11.611551512032747,13.609291752800345,10,100
26,128,soft_routing,0.3137080930173397,0.047874986194074154,0.047667184844613075,0.049625057727098465,10,100
26,128,hard_routing,0.16791699454188347,0.023583066649734974,0.023417174816131592,0.023833010345697403,10,100
26,128,feature_retransport_pool,2.91683292016387,0.45285443775355816,0.40482322219759226,0.5247192457318306,10,100
27,1,transformation,0.09474996477365494,0.031250063329935074,0.03108399687334895,0.03138533793389797,10,100
27,1,equivariant_chart_model,3.247207961976528,2.806229516863823,2.4849061155691743,2.9124264256097376,10,100
27,1,ordinary_chart_model,0.7287079934030771,0.6846879841759801,0.6584475631825626,0.7075205212458968,10,100
27,1,canonical_branch_evaluation,25.91591700911522,46.58174992073327,40.12416664045304,53.07676026131958,10,100
27,1,specialized_branch_evaluation,6.219915812835097,6.480896030552685,5.235260468907654,6.809114944189787,10,100
27,1,soft_routing,0.10229181498289108,0.00900006853044033,0.00895810080692172,0.009040872100740671,10,100
27,1,hard_routing,0.057916855439543724,0.005459063686430454,0.005447771400213242,0.005541369318962097,10,100
27,1,feature_retransport_pool,0.06649992428719997,0.01641642302274704,0.01629185862839222,0.0458749127574265,10,100
27,8,transformation,0.22629089653491974,0.09293749462813139,0.08123950101435184,0.09355228394269943,10,100
27,8,equivariant_chart_model,5.071041872724891,2.457146067172289,2.3843752569518983,2.6555106160230935,10,100
27,8,ordinary_chart_model,0.7687502074986696,0.7368124788627028,0.7276041433215141,0.7438960601575673,10,100
27,8,canonical_branch_evaluation,26.735041989013553,53.46264562103897,47.30249021667987,59.92561433231458,10,100
27,8,specialized_branch_evaluation,7.059833034873009,5.994000006467104,5.615354573819786,6.824614305514842,10,100
27,8,soft_routing,0.14487490989267826,0.033624935895204544,0.026739900931715965,0.03374996595084667,10,100
27,8,hard_routing,0.10308297351002693,0.01637497916817665,0.016290927305817604,0.01654098741710186,10,100
27,8,feature_retransport_pool,0.28920802287757397,0.09491713717579842,0.07861433550715446,0.09525008499622345,10,100
27,32,transformation,0.5814579781144857,0.20058359950780869,0.198479276150465,0.22870791144669056,10,100
27,32,equivariant_chart_model,5.865999963134527,3.7021039752289653,3.4363227896392345,3.9572607493028045,10,100
27,32,ordinary_chart_model,1.2287499848753214,1.1134579544886947,1.0673539363779128,1.1713747517205775,10,100
27,32,canonical_branch_evaluation,47.562207793816924,79.48131253942847,74.39161447109655,83.8718754821457,10,100
27,32,specialized_branch_evaluation,8.361750049516559,8.677583537064493,7.8562082489952445,9.722176473587751,10,100
27,32,soft_routing,0.13708299957215786,0.029812101274728775,0.029405811801552773,0.03016623668372631,10,100
27,32,hard_routing,0.1138751395046711,0.01808302477002144,0.017864396795630455,0.01850002445280552,10,100
27,32,feature_retransport_pool,1.3543330132961273,0.18264551181346178,0.16073998995125294,0.1852500718086958,10,100
27,128,transformation,2.0005840342491865,0.6801043637096882,0.5639690207317472,0.8271355764009058,10,100
27,128,equivariant_chart_model,12.544791912660003,8.178979507647455,8.134520496241748,8.486447855830193,10,100
27,128,ordinary_chart_model,2.0439159125089645,1.9374164985492826,1.580520358402282,2.495187218300998,10,100
27,128,canonical_branch_evaluation,126.83862494304776,134.0868955012411,116.24729173490778,138.9398857136257,10,100
27,128,specialized_branch_evaluation,12.67262501642108,12.765603954903781,11.75494777271524,14.302479161415249,10,100
27,128,soft_routing,0.39725005626678467,0.0481664901599288,0.040468876250088215,0.049728958401829004,10,100
27,128,hard_routing,0.24337484501302242,0.02416700590401888,0.024082837626338005,0.024290988221764565,10,100
27,128,feature_retransport_pool,2.9339168686419725,0.4015835002064705,0.3949900856241584,0.45445840805768967,10,100
28,1,transformation,0.07716589607298374,0.02804200630635023,0.02787512494251132,0.028667040169239044,10,100
28,1,equivariant_chart_model,2.948167035356164,2.507625031284988,2.4600830511189997,2.5964693631976843,10,100
28,1,ordinary_chart_model,0.7463330402970314,0.6846669130027294,0.6636459147557616,0.6946040666662157,10,100
28,1,canonical_branch_evaluation,24.072833126410842,39.4776874454692,25.300416920799762,46.283385541755706,10,100
28,1,specialized_branch_evaluation,4.738666117191315,6.529917009174824,5.426792020443827,6.9563647848553956,10,100
28,1,soft_routing,0.1104581169784069,0.010416144505143166,0.01033395528793335,0.010457879398018122,10,100
28,1,hard_routing,0.17133308574557304,0.01562491524964571,0.015541911125183105,0.015707977581769228,10,100
28,1,feature_retransport_pool,0.16116700135171413,0.046083005145192146,0.04595814971253276,0.04630215698853135,10,100
28,8,transformation,0.31587504781782627,0.08145847823470831,0.08119759149849415,0.08196849375963211,10,100
28,8,equivariant_chart_model,4.234333988279104,2.4502500891685486,2.352812618482858,2.566479437518865,10,100
28,8,ordinary_chart_model,0.7956249173730612,0.8746249368414283,0.8349898271262646,0.9160210029222071,10,100
28,8,canonical_branch_evaluation,31.881124945357442,41.138999979011714,31.955385697074234,54.00726106017828,10,100
28,8,specialized_branch_evaluation,6.4454590901732445,5.711916601285338,5.200292216613889,6.116957811173052,10,100
28,8,soft_routing,0.07025012746453285,0.010082963854074478,0.010041054338216782,0.010124873369932175,10,100
