seed,condition,method,dice,iou,boundary_dice,hausdorff95,assd,pixel_nll,pixel_ece,foreground_recall,foreground_precision,domain_metadata_type,domain_accuracy,chart_accuracy,prediction_sha256,prediction_hashes_unchanged
0,seen_domain_seen_chart,chart_aware_multi_expert_pooling,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7465811447741991,0.3389338004963065,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,seen_domain_seen_chart,canonicalize_pool_retransport,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7465773776578472,0.3389345367968417,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,seen_domain_seen_chart,supplied_domain_chart_oracle,0.2121320477254633,0.13459777832126124,0.058564231738035266,82.46406477432997,42.82866359026199,0.7547943893916268,0.33717440072132376,0.6691193203367974,0.17946370442708334,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,seen_domain_seen_chart,ensemble,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7431253467398296,0.33743447181950614,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,seen_domain_unseen_chart,weight_average,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7508463426599947,0.3436232805252075,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,seen_domain_unseen_chart,greedy_soup,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8123005112884796,0.3831335403738194,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,seen_domain_unseen_chart,generic_moe,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7465817539436055,0.3389343131275382,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,seen_domain_unseen_chart,domain_router,0.2121320477254633,0.13459777832126124,0.058564231738035266,82.46406477432997,42.82866359026199,0.7323451790210878,0.32647132466627227,0.6691193203367974,0.17946370442708334,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,seen_domain_unseen_chart,chart_router,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8135608418233718,0.3858210010585026,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,seen_domain_unseen_chart,joint_domain_chart_router,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7465811451985043,0.3389338002925797,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,seen_domain_unseen_chart,direct_d4_equivariant_unet,0.002613374331350596,0.00131355277782856,0.057034220532319393,76.06558282335548,40.04952624856845,0.6730724067149364,0.2807075292630543,0.002579079117044679,0.017708333333333333,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,seen_domain_unseen_chart,d4_test_time_augmentation,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8135569630092765,0.3858194864160396,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,seen_domain_unseen_chart,one_canonical_after_chart_inference,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8135608418233718,0.3858210010585026,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,seen_domain_unseen_chart,domain_specific_canonical_experts,0.2121320477254633,0.13459777832126124,0.058564231738035266,82.46406477432997,42.82866359026199,0.7323439921494781,0.3264712128275278,0.6691193203367974,0.17946370442708334,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,seen_domain_unseen_chart,chart_aware_multi_expert_pooling,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7465811451985043,0.3389338002925797,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,seen_domain_unseen_chart,canonicalize_pool_retransport,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7465773779977394,0.338934536657689,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,seen_domain_unseen_chart,supplied_domain_chart_oracle,0.2121320477254633,0.13459777832126124,0.058564231738035266,82.46406477432997,42.82866359026199,0.7547943893916267,0.33717440072132376,0.6691193203367974,0.17946370442708334,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,seen_domain_unseen_chart,ensemble,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7431204887802627,0.337433758078987,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_seen_chart,weight_average,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7508463426599947,0.3436232805252075,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_seen_chart,greedy_soup,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8123311543997359,0.3832080752299589,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_seen_chart,generic_moe,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7469403063744466,0.33979196843574755,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_seen_chart,domain_router,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7796930812642614,0.36202321025575657,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_seen_chart,chart_router,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8135607596177703,0.3858209672116573,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_seen_chart,joint_domain_chart_router,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7469339336831224,0.3397905947713298,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_seen_chart,direct_d4_equivariant_unet,0.0028426551974870566,0.0014294544931433193,0.05808080808080808,75.93665541561289,40.21549835461005,0.6730431166322312,0.28072824340779334,0.0028066449214897973,0.018993839835728953,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_seen_chart,d4_test_time_augmentation,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8135568932888695,0.38581945665555395,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_seen_chart,one_canonical_after_chart_inference,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8135607596177703,0.3858209672116573,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_seen_chart,domain_specific_canonical_experts,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7796807497928456,0.3620218852238395,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_seen_chart,chart_aware_multi_expert_pooling,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7469339336831224,0.3397905947713298,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_seen_chart,canonicalize_pool_retransport,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7469307258919766,0.3397913342760148,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_seen_chart,supplied_domain_chart_oracle,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7489813154236258,0.3422743082046509,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_seen_chart,ensemble,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7431261668949275,0.337452731342637,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_unseen_chart,weight_average,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7508463426599947,0.3436232805252075,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_unseen_chart,greedy_soup,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8123154436861891,0.3832048556059817,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_unseen_chart,generic_moe,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7469350151249092,0.33979111295229814,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_unseen_chart,domain_router,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7796984391640681,0.36202335120924545,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_unseen_chart,chart_router,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8135607596177703,0.3858209672116573,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_unseen_chart,joint_domain_chart_router,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7469339327460907,0.3397905939964403,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_unseen_chart,direct_d4_equivariant_unet,0.0028426551974870566,0.0014294544931433193,0.05808080808080808,75.93665541561289,40.21549835461005,0.6730431166498154,0.2807282434037006,0.0028066449214897973,0.018993839835728953,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_unseen_chart,d4_test_time_augmentation,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8135568932976616,0.38581945665919193,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_unseen_chart,one_canonical_after_chart_inference,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8135607596177703,0.3858209672116573,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_unseen_chart,domain_specific_canonical_experts,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7796807497928456,0.3620218852238395,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_unseen_chart,chart_aware_multi_expert_pooling,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7469339327460907,0.3397905939964403,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_unseen_chart,canonicalize_pool_retransport,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7469307249447714,0.33979133348293544,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_unseen_chart,supplied_domain_chart_oracle,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7489813154236258,0.3422743082046509,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,unseen_domain_unseen_chart,ensemble,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7431211856120018,0.33745195700703334,1.0,0.2011566162109375,synthetic_domain,0.25,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,missing_local_expert,weight_average,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7508463426599947,0.3436232805252075,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,missing_local_expert,greedy_soup,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8123005112884796,0.3831335403738194,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,missing_local_expert,generic_moe,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7243302084391826,0.32256367950321874,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,missing_local_expert,domain_router,0.2121320477254633,0.13459777832126124,0.058564231738035266,82.46406477432997,42.82866359026199,0.7323451790210878,0.32647132466627227,0.6691193203367974,0.17946370442708334,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,missing_local_expert,chart_router,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8135608418233718,0.3858210010585026,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,missing_local_expert,joint_domain_chart_router,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7243318477462732,0.3225635647231684,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,missing_local_expert,direct_d4_equivariant_unet,0.002613374331350596,0.00131355277782856,0.057034220532319393,76.06558282335548,40.04952624856845,0.6730724067149364,0.2807075292630543,0.002579079117044679,0.017708333333333333,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,missing_local_expert,d4_test_time_augmentation,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8135569630092765,0.3858194864160396,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,missing_local_expert,one_canonical_after_chart_inference,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8135608418233718,0.3858210010585026,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,missing_local_expert,domain_specific_canonical_experts,0.2121320477254633,0.13459777832126124,0.058564231738035266,82.46406477432997,42.82866359026199,0.7323439921494781,0.3264712128275278,0.6691193203367974,0.17946370442708334,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,missing_local_expert,chart_aware_multi_expert_pooling,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7243318477462732,0.3225635647231684,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,missing_local_expert,canonicalize_pool_retransport,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7243288111969517,0.3225637065088449,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,missing_local_expert,supplied_domain_chart_oracle,0.2121320477254633,0.13459777832126124,0.058564231738035266,82.46406477432997,42.82866359026199,0.7547943893916267,0.33717440072132376,0.6691193203367974,0.17946370442708334,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,missing_local_expert,ensemble,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7431204887802627,0.337433758078987,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,absent_domain_chart_combination,weight_average,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7508463426599947,0.3436232805252075,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,absent_domain_chart_combination,greedy_soup,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8123005112884796,0.3831335403738194,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,absent_domain_chart_combination,generic_moe,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7465817539436055,0.3389343131275382,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,absent_domain_chart_combination,domain_router,0.2121320477254633,0.13459777832126124,0.058564231738035266,82.46406477432997,42.82866359026199,0.7323451790210878,0.32647132466627227,0.6691193203367974,0.17946370442708334,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,absent_domain_chart_combination,chart_router,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8135608418233718,0.3858210010585026,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,absent_domain_chart_combination,joint_domain_chart_router,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7465811451985043,0.3389338002925797,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,absent_domain_chart_combination,direct_d4_equivariant_unet,0.002613374331350596,0.00131355277782856,0.057034220532319393,76.06558282335548,40.04952624856845,0.6730724067149364,0.2807075292630543,0.002579079117044679,0.017708333333333333,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,absent_domain_chart_combination,d4_test_time_augmentation,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8135569630092765,0.3858194864160396,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,absent_domain_chart_combination,one_canonical_after_chart_inference,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.8135608418233718,0.3858210010585026,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,absent_domain_chart_combination,domain_specific_canonical_experts,0.2121320477254633,0.13459777832126124,0.058564231738035266,82.46406477432997,42.82866359026199,0.7323439921494781,0.3264712128275278,0.6691193203367974,0.17946370442708334,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,absent_domain_chart_combination,chart_aware_multi_expert_pooling,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7465811451985043,0.3389338002925797,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,absent_domain_chart_combination,canonicalize_pool_retransport,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7465773779977394,0.338934536657689,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,absent_domain_chart_combination,supplied_domain_chart_oracle,0.2121320477254633,0.13459777832126124,0.058564231738035266,82.46406477432997,42.82866359026199,0.7547943893916267,0.33717440072132376,0.6691193203367974,0.17946370442708334,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
0,absent_domain_chart_combination,ensemble,0.31726074723329895,0.20115661621142505,0.058564231738035266,75.62245449654168,40.5013466261899,0.7431204887802627,0.337433758078987,1.0,0.2011566162109375,synthetic_domain,0.75,0.5,60810ee5b835eca414fc5f1f63c1cb5331dd93c8f08a113fcbcedf58f8738aa2,True
