seed,condition,method,dice,boundary_dice
0,unseen_domain_seen_chart,chart_aware_multi_expert_pooling,0.31726074723329895,0.058564231738035266
0,unseen_domain_seen_chart,canonicalize_pool_retransport,0.31726074723329895,0.058564231738035266
0,unseen_domain_seen_chart,supplied_domain_chart_oracle,0.31726074723329895,0.058564231738035266
0,unseen_domain_seen_chart,ensemble,0.31726074723329895,0.058564231738035266
0,unseen_domain_unseen_chart,weight_average,0.31726074723329895,0.058564231738035266
0,unseen_domain_unseen_chart,greedy_soup,0.31726074723329895,0.058564231738035266
0,unseen_domain_unseen_chart,generic_moe,0.31726074723329895,0.058564231738035266
0,unseen_domain_unseen_chart,domain_router,0.31726074723329895,0.058564231738035266
0,unseen_domain_unseen_chart,chart_router,0.31726074723329895,0.058564231738035266
0,unseen_domain_unseen_chart,joint_domain_chart_router,0.31726074723329895,0.058564231738035266
0,unseen_domain_unseen_chart,direct_d4_equivariant_unet,0.0028426551974870566,0.05808080808080808
0,unseen_domain_unseen_chart,d4_test_time_augmentation,0.31726074723329895,0.058564231738035266
0,unseen_domain_unseen_chart,one_canonical_after_chart_inference,0.31726074723329895,0.058564231738035266
0,unseen_domain_unseen_chart,domain_specific_canonical_experts,0.31726074723329895,0.058564231738035266
0,unseen_domain_unseen_chart,chart_aware_multi_expert_pooling,0.31726074723329895,0.058564231738035266
0,unseen_domain_unseen_chart,canonicalize_pool_retransport,0.31726074723329895,0.058564231738035266
0,unseen_domain_unseen_chart,supplied_domain_chart_oracle,0.31726074723329895,0.058564231738035266
0,unseen_domain_unseen_chart,ensemble,0.31726074723329895,0.058564231738035266
0,missing_local_expert,weight_average,0.31726074723329895,0.058564231738035266
0,missing_local_expert,greedy_soup,0.31726074723329895,0.058564231738035266
0,missing_local_expert,generic_moe,0.31726074723329895,0.058564231738035266
0,missing_local_expert,domain_router,0.2121320477254633,0.058564231738035266
0,missing_local_expert,chart_router,0.31726074723329895,0.058564231738035266
0,missing_local_expert,joint_domain_chart_router,0.31726074723329895,0.058564231738035266
0,missing_local_expert,direct_d4_equivariant_unet,0.002613374331350596,0.057034220532319393
0,missing_local_expert,d4_test_time_augmentation,0.31726074723329895,0.058564231738035266
0,missing_local_expert,one_canonical_after_chart_inference,0.31726074723329895,0.058564231738035266
0,missing_local_expert,domain_specific_canonical_experts,0.2121320477254633,0.058564231738035266
0,missing_local_expert,chart_aware_multi_expert_pooling,0.31726074723329895,0.058564231738035266
0,missing_local_expert,canonicalize_pool_retransport,0.31726074723329895,0.058564231738035266
0,missing_local_expert,supplied_domain_chart_oracle,0.2121320477254633,0.058564231738035266
0,missing_local_expert,ensemble,0.31726074723329895,0.058564231738035266
0,absent_domain_chart_combination,weight_average,0.31726074723329895,0.058564231738035266
0,absent_domain_chart_combination,greedy_soup,0.31726074723329895,0.058564231738035266
0,absent_domain_chart_combination,generic_moe,0.31726074723329895,0.058564231738035266
0,absent_domain_chart_combination,domain_router,0.2121320477254633,0.058564231738035266
0,absent_domain_chart_combination,chart_router,0.31726074723329895,0.058564231738035266
0,absent_domain_chart_combination,joint_domain_chart_router,0.31726074723329895,0.058564231738035266
0,absent_domain_chart_combination,direct_d4_equivariant_unet,0.002613374331350596,0.057034220532319393
0,absent_domain_chart_combination,d4_test_time_augmentation,0.31726074723329895,0.058564231738035266
0,absent_domain_chart_combination,one_canonical_after_chart_inference,0.31726074723329895,0.058564231738035266
0,absent_domain_chart_combination,domain_specific_canonical_experts,0.2121320477254633,0.058564231738035266
0,absent_domain_chart_combination,chart_aware_multi_expert_pooling,0.31726074723329895,0.058564231738035266
0,absent_domain_chart_combination,canonicalize_pool_retransport,0.31726074723329895,0.058564231738035266
0,absent_domain_chart_combination,supplied_domain_chart_oracle,0.2121320477254633,0.058564231738035266
0,absent_domain_chart_combination,ensemble,0.31726074723329895,0.058564231738035266
1,seen_domain_seen_chart,weight_average,5.406936153728535e-12,0.0
1,seen_domain_seen_chart,greedy_soup,0.31726074723329895,0.058564231738035266
1,seen_domain_seen_chart,generic_moe,5.406936153728535e-12,0.0
1,seen_domain_seen_chart,domain_router,5.406936153728535e-12,0.0
1,seen_domain_seen_chart,chart_router,5.406936153728535e-12,0.0
1,seen_domain_seen_chart,joint_domain_chart_router,5.406936153728535e-12,0.0
1,seen_domain_seen_chart,direct_d4_equivariant_unet,5.406936153728535e-12,0.0
1,seen_domain_seen_chart,d4_test_time_augmentation,5.406936153728535e-12,0.0
1,seen_domain_seen_chart,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
1,seen_domain_seen_chart,domain_specific_canonical_experts,5.406936153728535e-12,0.0
1,seen_domain_seen_chart,chart_aware_multi_expert_pooling,5.406936153728535e-12,0.0
1,seen_domain_seen_chart,canonicalize_pool_retransport,5.406936153728535e-12,0.0
1,seen_domain_seen_chart,supplied_domain_chart_oracle,0.022833178007942274,0.0
1,seen_domain_seen_chart,ensemble,5.406936153728535e-12,0.0
1,seen_domain_unseen_chart,weight_average,5.406936153728535e-12,0.0
1,seen_domain_unseen_chart,greedy_soup,0.31726074723329895,0.058564231738035266
1,seen_domain_unseen_chart,generic_moe,5.406936153728535e-12,0.0
1,seen_domain_unseen_chart,domain_router,5.406936153728535e-12,0.0
1,seen_domain_unseen_chart,chart_router,5.406936153728535e-12,0.0
1,seen_domain_unseen_chart,joint_domain_chart_router,5.406936153728535e-12,0.0
1,seen_domain_unseen_chart,direct_d4_equivariant_unet,5.406936153728535e-12,0.0
1,seen_domain_unseen_chart,d4_test_time_augmentation,5.406936153728535e-12,0.0
1,seen_domain_unseen_chart,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
1,seen_domain_unseen_chart,domain_specific_canonical_experts,5.406936153728535e-12,0.0
1,seen_domain_unseen_chart,chart_aware_multi_expert_pooling,5.406936153728535e-12,0.0
1,seen_domain_unseen_chart,canonicalize_pool_retransport,5.406936153728535e-12,0.0
1,seen_domain_unseen_chart,supplied_domain_chart_oracle,0.022833178007942274,0.0
1,seen_domain_unseen_chart,ensemble,5.406936153728535e-12,0.0
1,unseen_domain_seen_chart,weight_average,5.406936153728535e-12,0.0
1,unseen_domain_seen_chart,greedy_soup,0.31726074723329895,0.058564231738035266
1,unseen_domain_seen_chart,generic_moe,5.406936153728535e-12,0.0
1,unseen_domain_seen_chart,domain_router,0.16037056932046992,0.0
1,unseen_domain_seen_chart,chart_router,5.406936153728535e-12,0.0
1,unseen_domain_seen_chart,joint_domain_chart_router,5.406936153728535e-12,0.0
1,unseen_domain_seen_chart,direct_d4_equivariant_unet,5.406936153728535e-12,0.0
1,unseen_domain_seen_chart,d4_test_time_augmentation,5.406936153728535e-12,0.0
1,unseen_domain_seen_chart,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
1,unseen_domain_seen_chart,domain_specific_canonical_experts,0.16037056932046992,0.0
1,unseen_domain_seen_chart,chart_aware_multi_expert_pooling,5.406936153728535e-12,0.0
1,unseen_domain_seen_chart,canonicalize_pool_retransport,5.406936153728535e-12,0.0
1,unseen_domain_seen_chart,supplied_domain_chart_oracle,5.406936153728535e-12,0.0
1,unseen_domain_seen_chart,ensemble,5.406936153728535e-12,0.0
1,unseen_domain_unseen_chart,weight_average,5.406936153728535e-12,0.0
1,unseen_domain_unseen_chart,greedy_soup,0.31726074723329895,0.058564231738035266
1,unseen_domain_unseen_chart,generic_moe,5.406936153728535e-12,0.0
1,unseen_domain_unseen_chart,domain_router,0.16037056932046992,0.0
1,unseen_domain_unseen_chart,chart_router,5.406936153728535e-12,0.0
1,unseen_domain_unseen_chart,joint_domain_chart_router,5.406936153728535e-12,0.0
1,unseen_domain_unseen_chart,direct_d4_equivariant_unet,5.406936153728535e-12,0.0
1,unseen_domain_unseen_chart,d4_test_time_augmentation,5.406936153728535e-12,0.0
1,unseen_domain_unseen_chart,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
1,unseen_domain_unseen_chart,domain_specific_canonical_experts,0.16037056932046992,0.0
1,unseen_domain_unseen_chart,chart_aware_multi_expert_pooling,5.406936153728535e-12,0.0
1,unseen_domain_unseen_chart,canonicalize_pool_retransport,5.406936153728535e-12,0.0
1,unseen_domain_unseen_chart,supplied_domain_chart_oracle,5.406936153728535e-12,0.0
1,unseen_domain_unseen_chart,ensemble,5.406936153728535e-12,0.0
1,missing_local_expert,weight_average,5.406936153728535e-12,0.0
1,missing_local_expert,greedy_soup,0.31726074723329895,0.058564231738035266
1,missing_local_expert,generic_moe,5.406936153728535e-12,0.0
1,missing_local_expert,domain_router,5.406936153728535e-12,0.0
1,missing_local_expert,chart_router,5.406936153728535e-12,0.0
1,missing_local_expert,joint_domain_chart_router,5.406936153728535e-12,0.0
1,missing_local_expert,direct_d4_equivariant_unet,5.406936153728535e-12,0.0
1,missing_local_expert,d4_test_time_augmentation,5.406936153728535e-12,0.0
1,missing_local_expert,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
1,missing_local_expert,domain_specific_canonical_experts,5.406936153728535e-12,0.0
1,missing_local_expert,chart_aware_multi_expert_pooling,5.406936153728535e-12,0.0
1,missing_local_expert,canonicalize_pool_retransport,5.406936153728535e-12,0.0
1,missing_local_expert,supplied_domain_chart_oracle,0.022833178007942274,0.0
1,missing_local_expert,ensemble,5.406936153728535e-12,0.0
1,absent_domain_chart_combination,weight_average,5.406936153728535e-12,0.0
1,absent_domain_chart_combination,greedy_soup,0.31726074723329895,0.058564231738035266
1,absent_domain_chart_combination,generic_moe,5.406936153728535e-12,0.0
1,absent_domain_chart_combination,domain_router,5.406936153728535e-12,0.0
1,absent_domain_chart_combination,chart_router,5.406936153728535e-12,0.0
1,absent_domain_chart_combination,joint_domain_chart_router,5.406936153728535e-12,0.0
1,absent_domain_chart_combination,direct_d4_equivariant_unet,5.406936153728535e-12,0.0
1,absent_domain_chart_combination,d4_test_time_augmentation,5.406936153728535e-12,0.0
1,absent_domain_chart_combination,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
1,absent_domain_chart_combination,domain_specific_canonical_experts,5.406936153728535e-12,0.0
1,absent_domain_chart_combination,chart_aware_multi_expert_pooling,5.406936153728535e-12,0.0
1,absent_domain_chart_combination,canonicalize_pool_retransport,5.406936153728535e-12,0.0
1,absent_domain_chart_combination,supplied_domain_chart_oracle,0.022833178007942274,0.0
1,absent_domain_chart_combination,ensemble,5.406936153728535e-12,0.0
2,seen_domain_seen_chart,weight_average,0.31726074723329895,0.058564231738035266
2,seen_domain_seen_chart,greedy_soup,0.31726074723329895,0.058564231738035266
2,seen_domain_seen_chart,generic_moe,0.31726074723329895,0.058564231738035266
2,seen_domain_seen_chart,domain_router,0.31726074723329895,0.058564231738035266
2,seen_domain_seen_chart,chart_router,0.31726074723329895,0.058564231738035266
2,seen_domain_seen_chart,joint_domain_chart_router,0.31726074723329895,0.058564231738035266
2,seen_domain_seen_chart,direct_d4_equivariant_unet,5.406936153728535e-12,0.0
2,seen_domain_seen_chart,d4_test_time_augmentation,0.31726074723329895,0.058564231738035266
2,seen_domain_seen_chart,one_canonical_after_chart_inference,0.31726074723329895,0.058564231738035266
2,seen_domain_seen_chart,domain_specific_canonical_experts,0.31726074723329895,0.058564231738035266
2,seen_domain_seen_chart,chart_aware_multi_expert_pooling,0.31726074723329895,0.058564231738035266
2,seen_domain_seen_chart,canonicalize_pool_retransport,0.31726074723329895,0.058564231738035266
2,seen_domain_seen_chart,supplied_domain_chart_oracle,0.31726074723329895,0.058564231738035266
2,seen_domain_seen_chart,ensemble,0.31726074723329895,0.058564231738035266
2,seen_domain_unseen_chart,weight_average,0.31726074723329895,0.058564231738035266
2,seen_domain_unseen_chart,greedy_soup,0.31726074723329895,0.058564231738035266
2,seen_domain_unseen_chart,generic_moe,0.31726074723329895,0.058564231738035266
2,seen_domain_unseen_chart,domain_router,0.31727938221593155,0.058564231738035266
2,seen_domain_unseen_chart,chart_router,0.31726074723329895,0.058564231738035266
2,seen_domain_unseen_chart,joint_domain_chart_router,0.31726074723329895,0.058564231738035266
2,seen_domain_unseen_chart,direct_d4_equivariant_unet,5.406936153728535e-12,0.0
2,seen_domain_unseen_chart,d4_test_time_augmentation,0.31726074723329895,0.058564231738035266
2,seen_domain_unseen_chart,one_canonical_after_chart_inference,0.31726074723329895,0.058564231738035266
2,seen_domain_unseen_chart,domain_specific_canonical_experts,0.31726074723329895,0.058564231738035266
2,seen_domain_unseen_chart,chart_aware_multi_expert_pooling,0.31726074723329895,0.058564231738035266
2,seen_domain_unseen_chart,canonicalize_pool_retransport,0.31726074723329895,0.058564231738035266
2,seen_domain_unseen_chart,supplied_domain_chart_oracle,0.31726074723329895,0.058564231738035266
2,seen_domain_unseen_chart,ensemble,0.31726074723329895,0.058564231738035266
2,unseen_domain_seen_chart,weight_average,0.31726074723329895,0.058564231738035266
2,unseen_domain_seen_chart,greedy_soup,0.31726074723329895,0.058564231738035266
2,unseen_domain_seen_chart,generic_moe,0.31726074723329895,0.058564231738035266
2,unseen_domain_seen_chart,domain_router,0.31726074723329895,0.058564231738035266
2,unseen_domain_seen_chart,chart_router,0.31726074723329895,0.058564231738035266
2,unseen_domain_seen_chart,joint_domain_chart_router,0.31726074723329895,0.058564231738035266
2,unseen_domain_seen_chart,direct_d4_equivariant_unet,5.406936153728535e-12,0.0
2,unseen_domain_seen_chart,d4_test_time_augmentation,0.31726074723329895,0.058564231738035266
2,unseen_domain_seen_chart,one_canonical_after_chart_inference,0.31726074723329895,0.058564231738035266
2,unseen_domain_seen_chart,domain_specific_canonical_experts,0.31726074723329895,0.058564231738035266
2,unseen_domain_seen_chart,chart_aware_multi_expert_pooling,0.31726074723329895,0.058564231738035266
2,unseen_domain_seen_chart,canonicalize_pool_retransport,0.31726074723329895,0.058564231738035266
2,unseen_domain_seen_chart,supplied_domain_chart_oracle,0.31726074723329895,0.058564231738035266
2,unseen_domain_seen_chart,ensemble,0.31726074723329895,0.058564231738035266
2,unseen_domain_unseen_chart,weight_average,0.31726074723329895,0.058564231738035266
2,unseen_domain_unseen_chart,greedy_soup,0.31726074723329895,0.058564231738035266
2,unseen_domain_unseen_chart,generic_moe,0.31726074723329895,0.058564231738035266
2,unseen_domain_unseen_chart,domain_router,0.3172833793845494,0.058564231738035266
2,unseen_domain_unseen_chart,chart_router,0.31726074723329895,0.058564231738035266
2,unseen_domain_unseen_chart,joint_domain_chart_router,0.31726074723329895,0.058564231738035266
2,unseen_domain_unseen_chart,direct_d4_equivariant_unet,5.406936153728535e-12,0.0
2,unseen_domain_unseen_chart,d4_test_time_augmentation,0.31726074723329895,0.058564231738035266
2,unseen_domain_unseen_chart,one_canonical_after_chart_inference,0.31726074723329895,0.058564231738035266
2,unseen_domain_unseen_chart,domain_specific_canonical_experts,0.31726074723329895,0.058564231738035266
2,unseen_domain_unseen_chart,chart_aware_multi_expert_pooling,0.31726074723329895,0.058564231738035266
2,unseen_domain_unseen_chart,canonicalize_pool_retransport,0.31726074723329895,0.058564231738035266
2,unseen_domain_unseen_chart,supplied_domain_chart_oracle,0.31726074723329895,0.058564231738035266
2,unseen_domain_unseen_chart,ensemble,0.31726074723329895,0.058564231738035266
2,missing_local_expert,weight_average,0.31726074723329895,0.058564231738035266
2,missing_local_expert,greedy_soup,0.31726074723329895,0.058564231738035266
2,missing_local_expert,generic_moe,0.31726074723329895,0.058564231738035266
2,missing_local_expert,domain_router,0.31726074723329895,0.058564231738035266
2,missing_local_expert,chart_router,0.31726074723329895,0.058564231738035266
2,missing_local_expert,joint_domain_chart_router,0.31726074723329895,0.058564231738035266
2,missing_local_expert,direct_d4_equivariant_unet,5.406936153728535e-12,0.0
2,missing_local_expert,d4_test_time_augmentation,0.31726074723329895,0.058564231738035266
2,missing_local_expert,one_canonical_after_chart_inference,0.31726074723329895,0.058564231738035266
2,missing_local_expert,domain_specific_canonical_experts,0.31726074723329895,0.058564231738035266
2,missing_local_expert,chart_aware_multi_expert_pooling,0.31726074723329895,0.058564231738035266
2,missing_local_expert,canonicalize_pool_retransport,0.31726074723329895,0.058564231738035266
2,missing_local_expert,supplied_domain_chart_oracle,0.31726074723329895,0.058564231738035266
2,missing_local_expert,ensemble,0.31726074723329895,0.058564231738035266
2,absent_domain_chart_combination,weight_average,0.31726074723329895,0.058564231738035266
2,absent_domain_chart_combination,greedy_soup,0.31726074723329895,0.058564231738035266
2,absent_domain_chart_combination,generic_moe,0.31726074723329895,0.058564231738035266
2,absent_domain_chart_combination,domain_router,0.31727938221593155,0.058564231738035266
2,absent_domain_chart_combination,chart_router,0.31726074723329895,0.058564231738035266
2,absent_domain_chart_combination,joint_domain_chart_router,0.31726074723329895,0.058564231738035266
2,absent_domain_chart_combination,direct_d4_equivariant_unet,5.406936153728535e-12,0.0
2,absent_domain_chart_combination,d4_test_time_augmentation,0.31726074723329895,0.058564231738035266
2,absent_domain_chart_combination,one_canonical_after_chart_inference,0.31726074723329895,0.058564231738035266
2,absent_domain_chart_combination,domain_specific_canonical_experts,0.31726074723329895,0.058564231738035266
2,absent_domain_chart_combination,chart_aware_multi_expert_pooling,0.31726074723329895,0.058564231738035266
2,absent_domain_chart_combination,canonicalize_pool_retransport,0.31726074723329895,0.058564231738035266
2,absent_domain_chart_combination,supplied_domain_chart_oracle,0.31726074723329895,0.058564231738035266
2,absent_domain_chart_combination,ensemble,0.31726074723329895,0.058564231738035266
3,seen_domain_seen_chart,weight_average,0.31726074723329895,0.058564231738035266
3,seen_domain_seen_chart,greedy_soup,0.31726074723329895,0.058564231738035266
3,seen_domain_seen_chart,generic_moe,0.21213204772544708,0.058564231738035266
3,seen_domain_seen_chart,domain_router,0.07807504781516958,0.0
3,seen_domain_seen_chart,chart_router,5.406936153728535e-12,0.0
3,seen_domain_seen_chart,joint_domain_chart_router,0.21213204772544708,0.058564231738035266
3,seen_domain_seen_chart,direct_d4_equivariant_unet,0.31726074723329895,0.058564231738035266
3,seen_domain_seen_chart,d4_test_time_augmentation,5.406936153728535e-12,0.0
3,seen_domain_seen_chart,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
3,seen_domain_seen_chart,domain_specific_canonical_experts,0.07807504781516958,0.0
3,seen_domain_seen_chart,chart_aware_multi_expert_pooling,0.21213204772544708,0.058564231738035266
3,seen_domain_seen_chart,canonicalize_pool_retransport,0.2121320477254629,0.058564231738035266
3,seen_domain_seen_chart,supplied_domain_chart_oracle,0.07807504781516958,0.0
3,seen_domain_seen_chart,ensemble,0.31726074723329895,0.058564231738035266
3,seen_domain_unseen_chart,weight_average,0.31726074723329895,0.058564231738035266
3,seen_domain_unseen_chart,greedy_soup,0.31726074723329895,0.058564231738035266
3,seen_domain_unseen_chart,generic_moe,0.21213204772544708,0.058564231738035266
3,seen_domain_unseen_chart,domain_router,0.07807504781516958,0.0
3,seen_domain_unseen_chart,chart_router,5.406936153728535e-12,0.0
3,seen_domain_unseen_chart,joint_domain_chart_router,0.21213204772544708,0.058564231738035266
3,seen_domain_unseen_chart,direct_d4_equivariant_unet,0.31726074723329895,0.058564231738035266
3,seen_domain_unseen_chart,d4_test_time_augmentation,5.406936153728535e-12,0.0
3,seen_domain_unseen_chart,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
3,seen_domain_unseen_chart,domain_specific_canonical_experts,0.07807504781516958,0.0
3,seen_domain_unseen_chart,chart_aware_multi_expert_pooling,0.21213204772544708,0.058564231738035266
3,seen_domain_unseen_chart,canonicalize_pool_retransport,0.2121320477254629,0.058564231738035266
3,seen_domain_unseen_chart,supplied_domain_chart_oracle,0.07807504781516958,0.0
3,seen_domain_unseen_chart,ensemble,0.31726074723329895,0.058564231738035266
3,unseen_domain_seen_chart,weight_average,0.31726074723329895,0.058564231738035266
3,unseen_domain_seen_chart,greedy_soup,0.31726074723329895,0.058564231738035266
3,unseen_domain_seen_chart,generic_moe,0.31726074723329895,0.058564231738035266
3,unseen_domain_seen_chart,domain_router,0.18320374732300523,0.0
3,unseen_domain_seen_chart,chart_router,5.406936153728535e-12,0.0
3,unseen_domain_seen_chart,joint_domain_chart_router,0.31726074723329895,0.058564231738035266
3,unseen_domain_seen_chart,direct_d4_equivariant_unet,0.31726074723329895,0.058564231738035266
3,unseen_domain_seen_chart,d4_test_time_augmentation,5.406936153728535e-12,0.0
3,unseen_domain_seen_chart,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
3,unseen_domain_seen_chart,domain_specific_canonical_experts,0.18320374732300523,0.0
3,unseen_domain_seen_chart,chart_aware_multi_expert_pooling,0.31726074723329895,0.058564231738035266
3,unseen_domain_seen_chart,canonicalize_pool_retransport,0.31726074723329895,0.058564231738035266
3,unseen_domain_seen_chart,supplied_domain_chart_oracle,5.406936153728535e-12,0.0
3,unseen_domain_seen_chart,ensemble,0.31726074723329895,0.058564231738035266
3,unseen_domain_unseen_chart,weight_average,0.31726074723329895,0.058564231738035266
3,unseen_domain_unseen_chart,greedy_soup,0.31726074723329895,0.058564231738035266
3,unseen_domain_unseen_chart,generic_moe,0.31726074723329895,0.058564231738035266
3,unseen_domain_unseen_chart,domain_router,0.18320374732300523,0.0
3,unseen_domain_unseen_chart,chart_router,5.406936153728535e-12,0.0
3,unseen_domain_unseen_chart,joint_domain_chart_router,0.31726074723329895,0.058564231738035266
3,unseen_domain_unseen_chart,direct_d4_equivariant_unet,0.31726074723329895,0.058564231738035266
3,unseen_domain_unseen_chart,d4_test_time_augmentation,5.406936153728535e-12,0.0
3,unseen_domain_unseen_chart,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
3,unseen_domain_unseen_chart,domain_specific_canonical_experts,0.18320374732300523,0.0
3,unseen_domain_unseen_chart,chart_aware_multi_expert_pooling,0.31726074723329895,0.058564231738035266
3,unseen_domain_unseen_chart,canonicalize_pool_retransport,0.31726074723329895,0.058564231738035266
3,unseen_domain_unseen_chart,supplied_domain_chart_oracle,5.406936153728535e-12,0.0
3,unseen_domain_unseen_chart,ensemble,0.31726074723329895,0.058564231738035266
3,missing_local_expert,weight_average,0.31726074723329895,0.058564231738035266
3,missing_local_expert,greedy_soup,0.31726074723329895,0.058564231738035266
3,missing_local_expert,generic_moe,0.0780763778773823,0.0
3,missing_local_expert,domain_router,0.07807504781516958,0.0
3,missing_local_expert,chart_router,5.406936153728535e-12,0.0
3,missing_local_expert,joint_domain_chart_router,0.07808569265340068,0.0
3,missing_local_expert,direct_d4_equivariant_unet,0.31726074723329895,0.058564231738035266
3,missing_local_expert,d4_test_time_augmentation,5.406936153728535e-12,0.0
3,missing_local_expert,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
3,missing_local_expert,domain_specific_canonical_experts,0.07807504781516958,0.0
3,missing_local_expert,chart_aware_multi_expert_pooling,0.07808569265340068,0.0
3,missing_local_expert,canonicalize_pool_retransport,0.07807770809455973,0.0
3,missing_local_expert,supplied_domain_chart_oracle,0.07807504781516958,0.0
3,missing_local_expert,ensemble,0.31726074723329895,0.058564231738035266
3,absent_domain_chart_combination,weight_average,0.31726074723329895,0.058564231738035266
3,absent_domain_chart_combination,greedy_soup,0.31726074723329895,0.058564231738035266
3,absent_domain_chart_combination,generic_moe,0.21213204772544708,0.058564231738035266
3,absent_domain_chart_combination,domain_router,0.07807504781516958,0.0
3,absent_domain_chart_combination,chart_router,5.406936153728535e-12,0.0
3,absent_domain_chart_combination,joint_domain_chart_router,0.21213204772544708,0.058564231738035266
3,absent_domain_chart_combination,direct_d4_equivariant_unet,0.31726074723329895,0.058564231738035266
3,absent_domain_chart_combination,d4_test_time_augmentation,5.406936153728535e-12,0.0
3,absent_domain_chart_combination,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
3,absent_domain_chart_combination,domain_specific_canonical_experts,0.07807504781516958,0.0
3,absent_domain_chart_combination,chart_aware_multi_expert_pooling,0.21213204772544708,0.058564231738035266
3,absent_domain_chart_combination,canonicalize_pool_retransport,0.2121320477254629,0.058564231738035266
3,absent_domain_chart_combination,supplied_domain_chart_oracle,0.07807504781516958,0.0
3,absent_domain_chart_combination,ensemble,0.31726074723329895,0.058564231738035266
4,seen_domain_seen_chart,weight_average,0.31726074723329895,0.058564231738035266
4,seen_domain_seen_chart,greedy_soup,0.31726074723329895,0.058564231738035266
4,seen_domain_seen_chart,generic_moe,0.31726074723329895,0.058564231738035266
4,seen_domain_seen_chart,domain_router,0.022833178007942274,0.0
4,seen_domain_seen_chart,chart_router,5.406936153728535e-12,0.0
4,seen_domain_seen_chart,joint_domain_chart_router,0.31726074723329895,0.058564231738035266
4,seen_domain_seen_chart,direct_d4_equivariant_unet,0.006403870787268903,0.05232558139534884
