seed,condition,example,synthetic_domain,chart,method,dice,iou,boundary_dice,hausdorff95,assd,pixel_nll,pixel_ece,foreground_recall,foreground_precision
0,seen_domain_seen_chart,cju16ach3m1da0993r1dq3sn2.png,2,0,chart_aware_multi_expert_pooling,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.7303825599108162,0.26964847885392373,1.0,0.2662353515625
0,seen_domain_seen_chart,cju171py4qiha0835u8sl59ds.png,3,0,chart_aware_multi_expert_pooling,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.15912806674651,0.7182848934209034,0.1716368610104837,1.0,0.3663330078125
0,seen_domain_seen_chart,cju0ue769mxii08019zqgdbxn.png,0,0,canonicalize_pool_retransport,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.7739088052718018,0.49466555682374747,1.0,0.0478515625
0,seen_domain_seen_chart,cju13cgqmnhwn0988yrainhcp.png,1,0,canonicalize_pool_retransport,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.7637422260837776,0.41978180233127205,1.0,0.12420654296875
0,seen_domain_seen_chart,cju16ach3m1da0993r1dq3sn2.png,2,0,canonicalize_pool_retransport,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.7303949464898025,0.26965047236080864,1.0,0.2662353515625
0,seen_domain_seen_chart,cju171py4qiha0835u8sl59ds.png,3,0,canonicalize_pool_retransport,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.15912806674651,0.7182635327860069,0.1716403156715387,1.0,0.3663330078125
0,seen_domain_seen_chart,cju0ue769mxii08019zqgdbxn.png,0,0,supplied_domain_chart_oracle,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.8609339490922536,0.5361097540408082,1.0,0.0478515625
0,seen_domain_seen_chart,cju13cgqmnhwn0988yrainhcp.png,1,0,supplied_domain_chart_oracle,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.7585438666951614,0.4169431680893467,1.0,0.12420654296875
0,seen_domain_seen_chart,cju16ach3m1da0993r1dq3sn2.png,2,0,supplied_domain_chart_oracle,2.2925263640479312e-12,2.2925263640479312e-12,0.0,nan,nan,0.6794859762210196,0.21854676415205176,0.0,0.0
0,seen_domain_seen_chart,cju171py4qiha0835u8sl59ds.png,3,0,supplied_domain_chart_oracle,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.15912806674651,0.7202137655580726,0.17709791660308838,1.0,0.3663330078125
